record_id,label,score
row-00001997,0,0.59065431
row-00001998,1,0.77936924
row-00001999,0,0.50787204
row-00002000,1,0.84539935
row-00002001,1,0.58352061
row-00002002,0,0.39254943
row-00002003,0,0.26431084
row-00002004,1,0.76717133
row-00002005,0,0.05116081
row-00002006,0,0.33854421
row-00002007,0,0.77518370
row-00002008,1,0.31780824
row-00002009,0,0.15945555
row-00002010,1,0.39336754
row-00002011,1,0.88581610
row-00002012,0,0.35600266
row-00002013,0,0.49324477
row-00002014,0,0.07859783
row-00002015,0,0.27728098
row-00002016,1,0.77802636
row-00002017,0,0.19310906
row-00002018,0,0.40963303
row-00002019,0,0.12855875
row-00002020,1,0.76710084
row-00002021,0,0.20268709
row-00002022,0,0.31628370
row-00002023,1,0.50369991
row-00002024,0,0.57576856
row-00002025,0,0.39097928
row-00002026,1,0.65593067
row-00002027,1,0.48380585
row-00002028,1,0.83417096
row-00002029,0,0.15386286
row-00002030,0,0.14810037
row-00002031,0,0.31066310
row-00002032,1,0.82060923
row-00002033,0,0.36245145
row-00002034,0,0.12557759
row-00002035,0,0.07830358
row-00002036,0,0.60050892
row-00002037,0,0.15440409
row-00002038,0,0.11707641
row-00002039,0,0.58123456
row-00002040,0,0.20708908
row-00002041,1,0.42003951
row-00002042,1,0.74507090
row-00002043,0,0.11339793
row-00002044,0,0.59567200
row-00002045,0,0.10824227
row-00002046,0,0.37035668
row-00002047,1,0.44913214
row-00002048,0,0.26398703
row-00002049,1,0.69966450
row-00002050,0,0.30367668
row-00002051,0,0.15512828
row-00002052,0,0.28648277
row-00002053,1,0.67645979
row-00002054,1,0.54130420
row-00002055,1,0.63372508
row-00002056,0,0.10026240
row-00002057,1,0.88731621
row-00002058,0,0.42386081
row-00002059,0,0.15320079
row-00002060,1,0.83223415
row-00002061,0,0.24994315
row-00002062,0,0.27915450
row-00002063,1,0.72142270
row-00002064,1,0.77032981
row-00002065,1,0.60738680
row-00002066,0,0.25353715
row-00002067,1,0.74098363
row-00002068,0,0.16035059
row-00002069,1,0.87922346
row-00002070,0,0.24046520
row-00002071,1,0.74648172
row-00002072,1,0.75277849
row-00002073,0,0.21121852
row-00002074,0,0.21052411
row-00002075,1,0.92320699
row-00002076,0,0.30712676
row-00002077,0,0.32295128
row-00002078,1,0.91354709
row-00002079,0,0.28289117
row-00002080,0,0.36094009
row-00002081,1,0.94228528
row-00002082,1,0.48506808
row-00002083,0,0.42300760
row-00002084,0,0.20409080
row-00002085,1,0.86923524
row-00002086,0,0.19576143
row-00002087,0,0.19419301
row-00002088,0,0.40962849
row-00002089,0,0.21253350
row-00002090,0,0.03219895
row-00002091,0,0.33210052
row-00002092,0,0.34986115
row-00002093,0,0.07077271
row-00002094,0,0.40632787
row-00002095,1,0.52610127
row-00002096,0,0.10068632
row-00002097,1,0.67930027
row-00002098,1,0.81442109
row-00002099,0,0.25541664
row-00002100,1,0.77970778
row-00002101,1,0.51754593
row-00002102,0,0.34779370
row-00002103,0,0.09859854
row-00002104,0,0.01242818
row-00002105,0,0.33251558
row-00002106,0,0.38791476
row-00002107,1,0.48104452
row-00002108,0,0.08390299
row-00002109,0,0.37549353
row-00002110,0,0.18626775
row-00002111,0,0.24836809
row-00002112,1,0.68194081
row-00002113,0,0.26572957
row-00002114,0,0.08578013
row-00002115,0,0.47734832
row-00002116,1,0.31896544
row-00002117,1,0.58321312
row-00002118,0,0.04378674
row-00002119,0,0.03089365
row-00002120,0,0.04723123
row-00002121,1,0.67854122
row-00002122,0,0.33727769
row-00002123,0,0.09515469
row-00002124,0,0.08458587
row-00002125,1,0.89628914
row-00002126,1,0.83658822
row-00002127,1,0.61795594
row-00002128,0,0.15975004
row-00002129,0,0.70533528
row-00002130,1,0.70972055
row-00002131,1,0.84534552
row-00002132,0,0.23415012
row-00002133,1,0.56550452
row-00002134,0,0.24017348
row-00002135,0,0.30934321
row-00002136,0,0.22388236
row-00002137,0,0.23615030
row-00002138,1,0.82649540
row-00002139,0,0.15017976
row-00002140,0,0.36057415
row-00002141,0,0.52488100
row-00002142,1,0.64711712
row-00002143,0,0.28390259
row-00002144,1,0.42656580
row-00002145,1,0.77702002
row-00002146,0,0.19601377
row-00002147,0,0.30020373
row-00002148,0,0.07185562
row-00002149,0,0.56485443
row-00002150,1,0.67435456
row-00002151,1,0.86932877
row-00002152,0,0.10360379
row-00002153,0,0.34142670
row-00002154,1,0.81107962
row-00002155,0,0.63537463
row-00002156,0,0.43583359
row-00002157,1,0.74724785
row-00002158,1,0.59149979
row-00002159,0,0.80948912
row-00002160,0,0.43009069
row-00002161,0,0.17872863
row-00002162,1,0.93162988
row-00002163,0,0.24834464
row-00002164,0,0.20292280
row-00002165,1,0.54609940
row-00002166,0,0.17358657
row-00002167,0,0.51163326
row-00002168,0,0.32002210
row-00002169,1,0.53359484
row-00002170,1,0.74763044
row-00002171,1,0.94017848
row-00002172,0,0.36493432
row-00002173,0,0.09876603
row-00002174,0,0.19596704
row-00002175,0,0.12913724
row-00002176,0,0.22558833
row-00002177,0,0.15181965
row-00002178,0,0.18010374
row-00002179,0,0.45649208
row-00002180,0,0.34664499
row-00002181,0,0.20523343
row-00002182,0,0.15590033
row-00002183,0,0.58530461
row-00002184,0,0.14450498
row-00002185,0,0.14783589
row-00002186,0,0.31109610
row-00002187,0,0.33459487
row-00002188,0,0.26319901
row-00002189,0,0.45081078
row-00002190,0,0.13138324
row-00002191,0,0.19252252
row-00002192,1,0.73931099
row-00002193,1,0.89359536
row-00002194,0,0.49653492
row-00002195,0,0.37072345
row-00002196,0,0.28234773
row-00002197,0,0.13237981
row-00002198,1,0.37633161
row-00002199,0,0.17544578
row-00002200,0,0.15358420
row-00002201,1,0.50560406
row-00002202,0,0.26079743
row-00002203,1,0.54656590
row-00002204,0,0.48551053
row-00002205,0,0.21432090
row-00002206,0,0.44212094
row-00002207,0,0.29026088
row-00002208,0,0.60821281
row-00002209,0,0.18158482
row-00002210,0,0.14756688
row-00002211,1,0.86779704
row-00002212,0,0.15979158
row-00002213,0,0.06665506
row-00002214,0,0.42917511
row-00002215,1,0.80884706
row-00002216,0,0.15632279
row-00002217,0,0.20423979
row-00002218,1,0.70100477
row-00002219,0,0.21482983
row-00002220,0,0.31401764
row-00002221,1,0.70651124
row-00002222,0,0.01929176
row-00002223,1,0.58588469
row-00002224,0,0.74928136
row-00002225,1,0.69482823
row-00002226,1,0.49494002
row-00002227,0,0.36206608
row-00002228,0,0.25944548
row-00002229,0,0.37587535
row-00002230,0,0.10718642
row-00002231,0,0.32136175
row-00002232,0,0.31618119
row-00002233,1,0.88317826
row-00002234,0,0.29719208
row-00002235,0,0.28364323
row-00002236,0,0.33803550
row-00002237,0,0.66779026
row-00002238,0,0.29680513
row-00002239,0,0.47137572
row-00002240,0,0.39623648
row-00002241,0,0.15890541
row-00002242,0,0.19412133
row-00002243,0,0.27009328
row-00002244,0,0.07990694
row-00002245,1,0.61117947
row-00002246,0,0.25520735
row-00002247,0,0.41329165
row-00002248,0,0.12146536
row-00002249,1,0.80529174
row-00002250,0,0.07068916
row-00002251,1,0.69087264
row-00002252,1,0.69600190
row-00002253,0,0.42828572
row-00002254,0,0.16746535
row-00002255,0,0.52048148
row-00002256,1,0.85844689
row-00002257,0,0.23456038
row-00002258,1,0.97607964
row-00002259,0,0.63086014
row-00002260,0,0.23684117
row-00002261,1,0.97063634
row-00002262,0,0.30868293
row-00002263,0,0.25141039
row-00002264,0,0.28074708
row-00002265,0,0.28565604
row-00002266,0,0.48072196
row-00002267,0,0.13128215
row-00002268,0,0.15373756
row-00002269,0,0.29092909
row-00002270,0,0.09507301
row-00002271,0,0.41747070
row-00002272,0,0.34873898
row-00002273,1,0.57602361
row-00002274,0,0.34664933
row-00002275,1,0.73860403
row-00002276,0,0.26560660
row-00002277,0,0.36493454
row-00002278,0,0.55746103
row-00002279,0,0.40553005
row-00002280,1,0.73475550
row-00002281,1,0.92983916
row-00002282,1,0.69648267
row-00002283,0,0.22263579
row-00002284,0,0.24768524
row-00002285,0,0.44144765
row-00002286,0,0.53931789
row-00002287,1,0.58671049
row-00002288,0,0.50270666
row-00002289,0,0.20276481
row-00002290,0,0.38967737
row-00002291,0,0.39179065
row-00002292,0,0.34423130
row-00002293,0,0.32109153
row-00002294,0,0.24885257
row-00002295,0,0.39736083
row-00002296,0,0.21661084
row-00002297,1,0.68997390
row-00002298,0,0.15312039
row-00002299,0,0.02525235
row-00002300,0,0.09713944
row-00002301,1,0.72015388
row-00002302,0,0.10697372
row-00002303,1,0.41530321
row-00002304,0,0.42118327
row-00002305,0,0.20476179
row-00002306,0,0.24191503
row-00002307,0,0.40027502
row-00002308,1,0.84847914
row-00002309,1,0.79799826
row-00002310,0,0.48792868
row-00002311,0,0.45720036
row-00002312,1,0.96761874
row-00002313,0,0.18060041
row-00002314,0,0.14823262
row-00002315,0,0.08718415
row-00002316,0,0.20880650
row-00002317,0,0.53049407
row-00002318,0,0.62461630
row-00002319,0,0.20144425
row-00002320,0,0.51452553
row-00002321,0,0.11754186
row-00002322,0,0.46889871
row-00002323,0,0.05700678
row-00002324,0,0.18514402
row-00002325,0,0.30595345
row-00002326,0,0.59497312
row-00002327,1,0.89726198
row-00002328,0,0.05651423
row-00002329,0,0.03141958
row-00002330,0,0.22076122
row-00002331,1,0.97487788
row-00002332,0,0.21693553
row-00002333,0,0.52898772
row-00002334,0,0.06882830
row-00002335,0,0.09852550
row-00002336,1,0.83513487
row-00002337,1,0.88773247
row-00002338,0,0.36608802
row-00002339,1,0.83877924
row-00002340,0,0.24092590
row-00002341,1,0.47375485
row-00002342,0,0.33165971
row-00002343,1,0.58473465
row-00002344,0,0.67749319
row-00002345,1,0.97360457
row-00002346,0,0.23588507
row-00002347,0,0.41656233
row-00002348,0,0.08461142
row-00002349,0,0.10043970
row-00002350,0,0.14630409
row-00002351,1,0.88355484
row-00002352,1,0.31879068
row-00002353,0,0.14500339
row-00002354,0,0.46765346
row-00002355,0,0.17819485
row-00002356,0,0.45554910
row-00002357,0,0.34317538
row-00002358,0,0.44267751
row-00002359,0,0.42564064
row-00002360,0,0.24433969
row-00002361,0,0.40651967
row-00002362,0,0.20407682
row-00002363,0,0.44907223
row-00002364,1,0.74004089
row-00002365,0,0.17971044
row-00002366,0,0.54654002
row-00002367,1,0.51206972
row-00002368,0,0.21156836
row-00002369,0,0.40888910
row-00002370,0,0.08643822
row-00002371,0,0.28083077
row-00002372,0,0.30860537
row-00002373,0,0.11393124
row-00002374,0,0.22396006
row-00002375,1,0.87143125
row-00002376,0,0.06318980
row-00002377,0,0.29074759
row-00002378,0,0.13402650
row-00002379,0,0.05384418
row-00002380,0,0.37973913
row-00002381,0,0.20136979
row-00002382,0,0.10168909
row-00002383,1,0.61878639
row-00002384,0,0.15193989
row-00002385,1,0.58766588
row-00002386,1,0.57783882
row-00002387,0,0.58142995
row-00002388,0,0.25290872
row-00002389,1,0.67752945
row-00002390,0,0.45597107
row-00002391,1,0.81571427
row-00002392,0,0.43890914
row-00002393,1,0.57432637
row-00002394,0,0.15448195
row-00002395,0,0.07832895
row-00002396,1,0.61656559
row-00002397,0,0.23636287
row-00002398,0,0.13642545
row-00002399,1,0.69857333
row-00002400,0,0.11214899
row-00002401,1,0.58501504
row-00002402,0,0.25410872
row-00002403,0,0.22403181
row-00002404,0,0.56144346
row-00002405,1,0.61325908
row-00002406,0,0.06450465
row-00002407,0,0.42275136
row-00002408,1,0.82364544
row-00002409,1,0.81081993
row-00002410,0,0.44125074
row-00002411,0,0.23073867
row-00002412,0,0.58383690
row-00002413,0,0.15993005
row-00002414,0,0.12993450
row-00002415,1,0.59257927
row-00002416,0,0.34770371
row-00002417,0,0.38150720
row-00002418,0,0.15504729
row-00002419,0,0.28080249
row-00002420,0,0.14377725
row-00002421,0,0.28455508
row-00002422,1,0.74910598
row-00002423,0,0.48904074
row-00002424,0,0.05638493
row-00002425,0,0.21345111
row-00002426,1,0.40893007
row-00002427,1,0.80916620
row-00002428,1,0.58571961
row-00002429,0,0.03273937
row-00002430,1,0.45809415
row-00002431,0,0.16154355
row-00002432,1,0.86289927
row-00002433,0,0.16477410
row-00002434,0,0.09826298
row-00002435,1,0.62965138
row-00002436,0,0.09104269
row-00002437,1,0.81231175
row-00002438,1,0.73504958
row-00002439,0,0.44514435
row-00002440,1,0.77115749
row-00002441,0,0.09430569
row-00002442,0,0.15631324
row-00002443,0,0.50367965
row-00002444,0,0.12183209
row-00002445,1,0.63799572
row-00002446,0,0.12830010
row-00002447,1,0.81046025
row-00002448,0,0.14791078
row-00002449,1,0.93399396
row-00002450,0,0.52152895
row-00002451,1,0.45333761
row-00002452,0,0.14952843
row-00002453,1,0.45261219
row-00002454,1,0.52161780
row-00002455,0,0.12274023
row-00002456,0,0.24539550
row-00002457,0,0.14256856
row-00002458,0,0.05651707
row-00002459,0,0.50270964
row-00002460,0,0.28199669
row-00002461,0,0.20916339
row-00002462,0,0.06555169
row-00002463,0,0.11529939
row-00002464,1,0.88604438
row-00002465,0,0.10711521
row-00002466,0,0.13452727
row-00002467,1,0.60548805
row-00002468,0,0.20381186
row-00002469,1,0.58676106
row-00002470,1,0.73397926
row-00002471,1,0.94498739
row-00002472,0,0.63890468
row-00002473,0,0.01266658
row-00002474,1,0.87541870
row-00002475,0,0.19833171
row-00002476,0,0.17925463
row-00002477,0,0.27658421
row-00002478,0,0.13668628
row-00002479,1,0.62773000
row-00002480,1,0.93287783
row-00002481,0,0.17968542
row-00002482,0,0.31228677
row-00002483,1,0.85538917
row-00002484,1,0.48699617
row-00002485,0,0.19744315
row-00002486,0,0.16881809
row-00002487,0,0.33194318
row-00002488,0,0.49938992
row-00002489,0,0.22049909
row-00002490,0,0.44178524
row-00002491,1,0.64997077
row-00002492,0,0.23254637
row-00002493,1,0.70326856
row-00002494,1,0.64554676
row-00002495,0,0.63050483
row-00002496,1,0.61951343
row-00002497,0,0.59034185
row-00002498,1,0.64211339
row-00002499,0,0.44539778
row-00002500,0,0.19939218
row-00002501,0,0.60216422
row-00002502,0,0.26271214
row-00002503,1,0.68841329
row-00002504,1,0.79290018
row-00002505,0,0.58561119
row-00002506,0,0.29819576
row-00002507,1,0.74175904
row-00002508,0,0.15892642
row-00002509,1,0.62554488
row-00002510,0,0.44741728
row-00002511,0,0.45282301
row-00002512,1,0.77655140
row-00002513,0,0.17906270
row-00002514,0,0.32671364
row-00002515,0,0.22473283
row-00002516,0,0.19221172
row-00002517,1,0.66648678
row-00002518,0,0.23699779
row-00002519,0,0.26685106
row-00002520,1,0.90613035
row-00002521,0,0.36200537
row-00002522,1,0.96818157
row-00002523,1,0.89085471
row-00002524,1,0.68493632
row-00002525,0,0.64710113
row-00002526,0,0.28050919
row-00002527,0,0.46906251
row-00002528,1,0.61958852
row-00002529,0,0.23696110
row-00002530,0,0.40689306
row-00002531,0,0.63479783
row-00002532,0,0.06317304
row-00002533,0,0.17827653
row-00002534,0,0.11939727
row-00002535,0,0.28189791
row-00002536,0,0.08224826
row-00002537,1,0.75441576
row-00002538,0,0.31252528
row-00002539,0,0.43398332
row-00002540,0,0.45755754
row-00002541,0,0.32320945
row-00002542,0,0.47600338
row-00002543,1,0.86423749
row-00002544,1,0.78382750
row-00002545,0,0.14923969
row-00002546,0,0.24395842
row-00002547,0,0.38949584
row-00002548,0,0.13245307
row-00002549,0,0.15369543
row-00002550,0,0.14468150
row-00002551,1,0.59311860
row-00002552,1,0.71088478
row-00002553,1,0.88843198
row-00002554,1,0.91915425
row-00002555,1,0.82626199
row-00002556,0,0.22846134
row-00002557,1,0.89407020
row-00002558,0,0.14112483
row-00002559,0,0.48577318
row-00002560,1,0.34406373
row-00002561,1,0.92081422
row-00002562,0,0.09513541
row-00002563,0,0.24818111
row-00002564,0,0.35585450
row-00002565,0,0.37610331
row-00002566,0,0.25840197
row-00002567,1,0.82720153
row-00002568,0,0.49871470
row-00002569,1,0.91887683
row-00002570,0,0.20098142
row-00002571,0,0.08758344
row-00002572,1,0.87856071
row-00002573,0,0.26079401
row-00002574,0,0.14416533
row-00002575,0,0.06671054
row-00002576,1,0.65308627
row-00002577,1,0.74410234
row-00002578,0,0.23346517
row-00002579,0,0.07907870
row-00002580,0,0.38920895
row-00002581,0,0.08161731
row-00002582,1,0.53110867
row-00002583,1,0.88386075
row-00002584,0,0.35108123
row-00002585,0,0.28576578
row-00002586,0,0.09434006
row-00002587,0,0.18762626
row-00002588,0,0.00768940
row-00002589,0,0.24586470
row-00002590,0,0.32391164
row-00002591,1,0.71515855
row-00002592,0,0.12420519
row-00002593,1,0.83505812
row-00002594,0,0.26532711
row-00002595,0,0.01577922
row-00002596,0,0.15330796
row-00002597,0,0.19934213
row-00002598,1,0.85220379
row-00002599,1,0.87357796
row-00002600,0,0.12911130
row-00002601,1,0.85046231
row-00002602,0,0.26364588
row-00002603,1,0.98565207
row-00002604,0,0.46181856
row-00002605,0,0.19872344
row-00002606,1,0.87761661
row-00002607,0,0.04150742
row-00002608,0,0.13006845
row-00002609,1,0.65840347
row-00002610,0,0.21861115
row-00002611,0,0.25151159
row-00002612,0,0.59129357
row-00002613,0,0.55922906
row-00002614,0,0.18034807
row-00002615,0,0.48906113
row-00002616,0,0.36822700
row-00002617,0,0.39738068
row-00002618,0,0.16204884
row-00002619,0,0.41520277
row-00002620,1,0.50474726
row-00002621,0,0.25193556
row-00002622,0,0.23251515
row-00002623,0,0.15405433
row-00002624,0,0.16276772
row-00002625,1,0.72995739
row-00002626,0,0.39276493
row-00002627,0,0.52770825
row-00002628,0,0.37546481
row-00002629,0,0.55564006
row-00002630,0,0.34755772
row-00002631,1,0.70572588
row-00002632,0,0.05112557
row-00002633,0,0.24597946
row-00002634,1,0.92828701
row-00002635,1,0.50446636
row-00002636,0,0.37861445
row-00002637,0,0.10686434
row-00002638,1,0.65001337
row-00002639,1,0.67588675
row-00002640,1,0.74912929
row-00002641,0,0.22716526
row-00002642,0,0.19535470
row-00002643,0,0.12218448
row-00002644,0,0.34536961
row-00002645,0,0.11272387
row-00002646,1,0.44665836
row-00002647,1,0.53427083
row-00002648,1,0.77339860
row-00002649,0,0.44717214
row-00002650,0,0.26930285
row-00002651,0,0.26955831
row-00002652,0,0.30831919
row-00002653,0,0.26964080
row-00002654,0,0.14819917
row-00002655,1,0.72026205
row-00002656,0,0.56672851
row-00002657,0,0.50666431
row-00002658,0,0.14599435
row-00002659,1,0.70693256
row-00002660,1,0.75043264
row-00002661,1,0.79102154
row-00002662,1,0.90489388
row-00002663,0,0.50825158
row-00002664,0,0.22966480
row-00002665,0,0.37637667
row-00002666,0,0.57983508
row-00002667,0,0.26042504
row-00002668,0,0.56504950
row-00002669,0,0.35159240
row-00002670,1,0.57838185
row-00002671,1,0.71562322
row-00002672,0,0.41379437
row-00002673,0,0.12209868
row-00002674,0,0.40401452
row-00002675,1,0.93987321
row-00002676,0,0.37004912
row-00002677,0,0.13536183
row-00002678,0,0.27574577
row-00002679,0,0.55523007
row-00002680,1,0.96992764
row-00002681,0,0.13856897
row-00002682,1,0.68658576
row-00002683,0,0.30445493
row-00002684,0,0.07026124
row-00002685,1,0.44163717
row-00002686,1,0.80266003
row-00002687,0,0.36470888
row-00002688,1,0.56643805
row-00002689,0,0.33813089
row-00002690,0,0.38315191
row-00002691,0,0.37533467
row-00002692,0,0.38709437
row-00002693,0,0.27067420
row-00002694,0,0.61570419
row-00002695,0,0.35405254
row-00002696,1,0.59059355
row-00002697,0,0.41845845
row-00002698,0,0.32737149
row-00002699,0,0.14159639
row-00002700,1,0.65573080
row-00002701,1,0.90012458
row-00002702,0,0.37291577
row-00002703,0,0.38010890
row-00002704,0,0.18705930
row-00002705,0,0.25912414
row-00002706,0,0.14485374
row-00002707,1,0.93953998
row-00002708,0,0.47632642
row-00002709,0,0.19264685
row-00002710,0,0.35104574
row-00002711,1,0.71041105
row-00002712,0,0.24608404
row-00002713,0,0.46477241
row-00002714,0,0.16577117
row-00002715,0,0.34048297
row-00002716,0,0.22101134
row-00002717,1,0.82093659
row-00002718,1,0.58713086
row-00002719,1,0.77301979
row-00002720,1,0.91200273
row-00002721,0,0.06629186
row-00002722,1,0.72823007
row-00002723,0,0.70441763
row-00002724,1,0.86811585
row-00002725,0,0.26743307
row-00002726,0,0.15285071
row-00002727,1,0.77820487
row-00002728,1,0.73011263
row-00002729,0,0.66510632
row-00002730,1,0.87530936
row-00002731,0,0.32057803
row-00002732,0,0.58970869
row-00002733,0,0.32011078
row-00002734,0,0.36170722
row-00002735,0,0.25494823
row-00002736,0,0.10848199
row-00002737,0,0.15335663
row-00002738,1,0.74193346
row-00002739,0,0.55707169
row-00002740,0,0.14398717
row-00002741,1,0.86082820
row-00002742,0,0.53927972
row-00002743,1,0.24680299
row-00002744,1,0.76101490
row-00002745,0,0.06658486
row-00002746,1,0.51201395
row-00002747,1,0.38137629
row-00002748,0,0.27561667
row-00002749,0,0.14667744
row-00002750,0,0.47911236
row-00002751,0,0.32552209
row-00002752,1,0.79638190
row-00002753,0,0.24433103
row-00002754,1,0.80247985
row-00002755,0,0.64664022
row-00002756,0,0.38599904
row-00002757,1,0.67999051
row-00002758,1,0.52425348
row-00002759,0,0.35781154
row-00002760,1,0.79469150
row-00002761,0,0.14167484
row-00002762,0,0.43150592
row-00002763,1,0.65084336
row-00002764,0,0.07876852
row-00002765,1,0.79607258
row-00002766,0,0.12744526
row-00002767,1,0.71983282
row-00002768,1,0.59817113
row-00002769,0,0.10877107
row-00002770,1,0.89398179
row-00002771,0,0.40611696
row-00002772,1,0.49839331
row-00002773,0,0.38816223
row-00002774,0,0.48489964
row-00002775,1,0.40867714
row-00002776,0,0.25094707
row-00002777,0,0.25533840
row-00002778,1,0.61865488
row-00002779,0,0.10488303
row-00002780,0,0.10696663
row-00002781,1,0.77623855
row-00002782,1,0.46825820
row-00002783,1,0.58931712
row-00002784,0,0.43955653
row-00002785,1,0.65358007
row-00002786,0,0.20420604
row-00002787,0,0.30156298
row-00002788,1,0.72947416
row-00002789,0,0.10865185
row-00002790,0,0.46722494
row-00002791,1,0.44307003
row-00002792,1,0.71512335
row-00002793,1,0.83586737
row-00002794,0,0.47204769
row-00002795,0,0.27316612
row-00002796,0,0.27624834
row-00002797,1,0.81621641
row-00002798,1,0.48506242
row-00002799,0,0.65078514
row-00002800,0,0.11181660
row-00002801,0,0.30507668
row-00002802,1,0.84683662
row-00002803,0,0.19591820
row-00002804,0,0.33312224
row-00002805,0,0.21235510
row-00002806,0,0.30188438
row-00002807,0,0.16861805
row-00002808,0,0.72920976
row-00002809,1,0.95783340
row-00002810,0,0.24352867
row-00002811,1,0.47335273
row-00002812,0,0.32221601
row-00002813,1,0.64816660
row-00002814,0,0.13689702
row-00002815,0,0.13698638
row-00002816,0,0.14957308
row-00002817,1,0.57720406
row-00002818,1,0.60746298
row-00002819,0,0.34419884
row-00002820,0,0.57468834
row-00002821,1,0.73042567
row-00002822,0,0.24048713
row-00002823,1,0.47474970
row-00002824,0,0.09968801
row-00002825,1,0.61566401
row-00002826,0,0.12105469
row-00002827,0,0.15406697
row-00002828,0,0.17446078
row-00002829,0,0.43321351
row-00002830,0,0.51449629
row-00002831,0,0.20830897
row-00002832,1,0.93744208
row-00002833,0,0.16016044
row-00002834,0,0.53052725
row-00002835,1,0.61494337
row-00002836,0,0.15449758
row-00002837,0,0.31097102
row-00002838,0,0.33284744
row-00002839,0,0.28976028
row-00002840,1,0.91470219
row-00002841,0,0.31288928
row-00002842,1,0.52591315
row-00002843,1,0.70470732
row-00002844,0,0.23103661
row-00002845,1,0.56707565
row-00002846,0,0.43046428
row-00002847,0,0.44439883
row-00002848,1,0.62167141
row-00002849,0,0.28370552
row-00002850,1,0.75354168
row-00002851,0,0.46155415
row-00002852,1,0.76227594
row-00002853,0,0.28413552
row-00002854,0,0.21781796
row-00002855,0,0.09652564
row-00002856,1,0.58928655
row-00002857,0,0.19789104
row-00002858,0,0.49689816
row-00002859,1,0.90225795
row-00002860,1,0.93261719
row-00002861,0,0.17929989
row-00002862,1,0.88693479
row-00002863,0,0.35407124
row-00002864,0,0.80474234
row-00002865,1,0.81027517
row-00002866,0,0.28392517
row-00002867,1,0.81877801
row-00002868,0,0.30130046
row-00002869,1,0.77222071
row-00002870,0,0.36213108
row-00002871,0,0.42956763
row-00002872,0,0.04579137
row-00002873,1,0.77778417
row-00002874,0,0.25289028
row-00002875,0,0.06455154
row-00002876,0,0.64998591
row-00002877,0,0.43864381
row-00002878,0,0.25217461
row-00002879,1,0.50131494
row-00002880,1,0.89926010
row-00002881,0,0.21435388
row-00002882,1,0.98890382
row-00002883,1,0.90595672
row-00002884,0,0.33499227
row-00002885,0,0.55825596
row-00002886,0,0.10509245
row-00002887,0,0.08363598
row-00002888,1,0.70743003
row-00002889,0,0.46460629
row-00002890,0,0.58132989
row-00002891,1,0.91421586
row-00002892,0,0.34639716
row-00002893,0,0.34471310
row-00002894,0,0.09597734
row-00002895,0,0.23074620
row-00002896,1,0.47639579
row-00002897,0,0.60917040
row-00002898,0,0.34589694
row-00002899,0,0.45198199
row-00002900,0,0.33205371
row-00002901,0,0.40711069
row-00002902,1,0.55866347
row-00002903,0,0.11987338
row-00002904,0,0.00415519
row-00002905,0,0.20354497
row-00002906,0,0.07886551
row-00002907,0,0.42398165
row-00002908,0,0.20964574
row-00002909,0,0.11721146
row-00002910,0,0.41944840
row-00002911,0,0.04022510
row-00002912,0,0.27408004
row-00002913,0,0.03917409
row-00002914,0,0.50082156
row-00002915,0,0.29911834
row-00002916,0,0.13595105
row-00002917,0,0.30489332
row-00002918,0,0.02146747
row-00002919,0,0.07695648
row-00002920,0,0.31718265
row-00002921,0,0.20732020
row-00002922,0,0.33454851
row-00002923,1,0.93044045
row-00002924,1,0.80472102
row-00002925,1,0.55765267
row-00002926,1,0.70145884
row-00002927,0,0.40745932
row-00002928,1,0.73270510
row-00002929,0,0.33456557
row-00002930,0,0.07540432
row-00002931,0,0.33532407
row-00002932,0,0.15012173
row-00002933,0,0.26654398
row-00002934,1,0.86937030
row-00002935,0,0.09642398
row-00002936,0,0.69613349
row-00002937,1,0.78309852
row-00002938,1,0.74551613
row-00002939,1,0.87116940
row-00002940,0,0.54897315
row-00002941,1,0.70661166
row-00002942,1,0.86868750
row-00002943,0,0.08821205
row-00002944,0,0.27884937
row-00002945,1,0.89408211
row-00002946,0,0.17248567
row-00002947,0,0.41686844
row-00002948,1,0.86481201
row-00002949,0,0.45109616
row-00002950,1,0.77267982
row-00002951,0,0.14412173
row-00002952,0,0.31670047
row-00002953,0,0.44765210
row-00002954,0,0.22787696
row-00002955,1,0.80313281
row-00002956,0,0.22273635
row-00002957,0,0.10385998
row-00002958,1,0.96540866
row-00002959,1,0.97648436
row-00002960,1,0.67974040
row-00002961,0,0.25812932
row-00002962,0,0.22847843
row-00002963,1,0.36905375
row-00002964,0,0.26767840
row-00002965,0,0.30081901
row-00002966,1,0.48068812
row-00002967,1,0.92644355
row-00002968,0,0.35795474
row-00002969,0,0.14279081
row-00002970,0,0.64943881
row-00002971,0,0.43620694
row-00002972,0,0.41979851
row-00002973,0,0.16304705
row-00002974,1,0.70849002
row-00002975,0,0.38568046
row-00002976,0,0.40123825
row-00002977,0,0.52647044
row-00002978,0,0.01305954
row-00002979,0,0.06527319
row-00002980,0,0.11886843
row-00002981,0,0.25046972
row-00002982,0,0.03330999
row-00002983,0,0.44438553
row-00002984,0,0.56957227
row-00002985,0,0.29848043
row-00002986,1,0.62801148
row-00002987,1,0.54494805
row-00002988,0,0.29472663
row-00002989,0,0.05394377
row-00002990,0,0.22091165
row-00002991,0,0.19347533
row-00002992,0,0.25481224
row-00002993,1,0.69157263
row-00002994,0,0.48684059
row-00002995,1,0.93869079
