assignment_z,treatment_d,outcome,compliance_type,d_if_z0,d_if_z1,oracle_treatment_effect
1,1,57.190603502479185,complier,0,1,2.0
0,0,45.174995423780025,never,0,0,-3.0
0,0,50.458231965442884,complier,0,1,2.0
0,1,71.32226227553566,always,1,1,12.0
1,0,47.74709202531781,never,0,0,-3.0
1,1,68.42405272073336,always,1,1,12.0
0,0,50.66397181349629,complier,0,1,2.0
0,0,51.38254236961536,complier,0,1,2.0
0,1,65.32650783540925,always,1,1,12.0
0,0,44.792382537537236,never,0,0,-3.0
1,1,50.0069738295308,complier,0,1,2.0
1,1,51.1878606558043,complier,0,1,2.0
0,1,67.61079707663585,always,1,1,12.0
1,1,50.64022941698644,complier,0,1,2.0
0,0,49.48515363472022,complier,0,1,2.0
1,1,52.10012992056389,complier,0,1,2.0
0,0,47.24680691771865,never,0,0,-3.0
0,0,45.814621789636156,never,0,0,-3.0
1,1,67.15025828155918,always,1,1,12.0
0,0,45.96714060873717,never,0,0,-3.0
0,1,69.01937769008191,always,1,1,12.0
1,0,47.68045602060405,never,0,0,-3.0
1,0,45.75937783447282,never,0,0,-3.0
0,0,48.269003518488546,complier,0,1,2.0
0,0,45.42830344500008,never,0,0,-3.0
1,1,65.96049863158225,always,1,1,12.0
0,0,49.580963972711636,complier,0,1,2.0
0,0,44.87133585827713,never,0,0,-3.0
0,0,45.31891539818781,never,0,0,-3.0
1,0,47.83657553592711,never,0,0,-3.0
1,1,66.79344490703726,always,1,1,12.0
0,0,45.616924159545206,never,0,0,-3.0
0,0,41.18625066871937,never,0,0,-3.0
0,0,45.2170957789441,never,0,0,-3.0
1,1,69.6262726787404,always,1,1,12.0
1,0,44.60653897079461,never,0,0,-3.0
0,1,69.56220611040406,always,1,1,12.0
0,0,50.8632002917419,complier,0,1,2.0
0,0,47.534143787294184,complier,0,1,2.0
0,1,68.96376767182201,always,1,1,12.0
1,1,69.4236908375247,always,1,1,12.0
1,1,69.61458251728283,always,1,1,12.0
0,1,67.51886290412416,always,1,1,12.0
0,0,46.84634878630979,never,0,0,-3.0
1,0,45.877166235490485,never,0,0,-3.0
1,1,68.90321708857972,always,1,1,12.0
1,1,53.42216839093759,complier,0,1,2.0
0,0,50.238769090656206,complier,0,1,2.0
0,1,68.74537696955502,always,1,1,12.0
1,1,70.99919112637625,always,1,1,12.0
1,0,42.84856896255388,never,0,0,-3.0
0,0,50.22997095238628,complier,0,1,2.0
1,0,48.370603123899926,never,0,0,-3.0
1,1,54.19935277908175,complier,0,1,2.0
0,0,50.97345611558446,complier,0,1,2.0
0,0,48.977103696121866,complier,0,1,2.0
1,1,56.69011530466831,complier,0,1,2.0
0,1,72.85843869349178,always,1,1,12.0
0,0,46.17567065934299,never,0,0,-3.0
1,1,68.09095046425331,always,1,1,12.0
1,1,47.41915922593606,complier,0,1,2.0
0,0,48.07137689783707,never,0,0,-3.0
0,0,44.74717911438989,never,0,0,-3.0
1,1,54.72521762485914,complier,0,1,2.0
1,0,48.31643329986239,never,0,0,-3.0
0,0,43.98693888656854,never,0,0,-3.0
0,0,48.65591422371942,never,0,0,-3.0
1,0,43.050223108832704,never,0,0,-3.0
0,1,70.37732323118026,always,1,1,12.0
1,0,46.31366581668399,never,0,0,-3.0
0,0,44.99812696644435,never,0,0,-3.0
1,1,69.41558175621796,always,1,1,12.0
1,0,45.968081467934866,never,0,0,-3.0
1,1,54.42949746083817,complier,0,1,2.0
0,0,50.6196568441719,complier,0,1,2.0
1,0,48.83857131609505,never,0,0,-3.0
0,1,65.70911614963636,always,1,1,12.0
1,0,45.65708424015318,never,0,0,-3.0
0,0,50.34222920254758,complier,0,1,2.0
0,0,46.601637583984065,never,0,0,-3.0
1,0,47.172814238638985,never,0,0,-3.0
0,0,43.26408596735274,never,0,0,-3.0
0,0,50.19922367820029,complier,0,1,2.0
0,1,67.84127661499296,always,1,1,12.0
1,1,54.40482315173171,complier,0,1,2.0
1,0,49.06803862572604,never,0,0,-3.0
1,0,44.48601921282429,never,0,0,-3.0
1,0,45.44398638070414,never,0,0,-3.0
1,1,69.15000612477478,always,1,1,12.0
1,1,65.17308057927545,always,1,1,12.0
1,1,50.60811686891852,complier,0,1,2.0
0,0,46.700632603279935,never,0,0,-3.0
0,0,43.84279631218706,never,0,0,-3.0
0,1,68.64746594675702,always,1,1,12.0
1,1,74.90964030228355,always,1,1,12.0
1,1,63.00242579465442,always,1,1,12.0
0,0,48.15227221779705,never,0,0,-3.0
1,0,46.718895905136456,never,0,0,-3.0
1,0,46.35832319917341,never,0,0,-3.0
1,1,67.55564356248159,always,1,1,12.0
0,0,46.63035996012747,never,0,0,-3.0
0,0,51.24277134635136,complier,0,1,2.0
1,1,72.83668047987264,always,1,1,12.0
1,1,48.609081500025674,complier,0,1,2.0
0,0,48.143396363214606,complier,0,1,2.0
1,1,54.236606820752186,complier,0,1,2.0
1,0,44.53955408547846,never,0,0,-3.0
0,1,66.40889485429229,always,1,1,12.0
1,1,53.87120106896705,complier,0,1,2.0
1,0,47.413760731273875,never,0,0,-3.0
0,0,48.98345563878599,complier,0,1,2.0
1,0,46.54205531392072,never,0,0,-3.0
1,0,46.11061278551347,never,0,0,-3.0
0,1,70.73223791077962,always,1,1,12.0
0,0,49.085327017673116,complier,0,1,2.0
1,0,44.780769405739925,never,0,0,-3.0
0,0,45.40605810892318,never,0,0,-3.0
1,1,50.70453665691412,complier,0,1,2.0
1,1,70.41236562359668,always,1,1,12.0
1,0,45.676945121090164,never,0,0,-3.0
1,1,54.669185043429465,complier,0,1,2.0
1,0,44.002740034664384,never,0,0,-3.0
1,1,68.64967103008414,always,1,1,12.0
1,1,49.07234428477737,complier,0,1,2.0
0,1,68.10772948734511,always,1,1,12.0
0,0,42.42709430352307,never,0,0,-3.0
0,0,45.63471394754892,complier,0,1,2.0
1,0,48.36190918024516,never,0,0,-3.0
1,1,71.59896963177174,always,1,1,12.0
1,0,48.241549866982616,never,0,0,-3.0
0,0,44.73079860453467,never,0,0,-3.0
0,0,48.94563190141153,never,0,0,-3.0
0,0,48.69472725631397,complier,0,1,2.0
0,0,43.65137769365576,never,0,0,-3.0
1,1,69.58817156173575,always,1,1,12.0
0,0,40.96766316607625,never,0,0,-3.0
0,0,48.08239506853419,complier,0,1,2.0
1,1,67.58149318753068,always,1,1,12.0
1,0,48.08751507724804,never,0,0,-3.0
1,0,44.328078300850144,never,0,0,-3.0
0,0,46.260973579208574,never,0,0,-3.0
1,0,43.72544965012815,never,0,0,-3.0
0,0,49.73610230138204,never,0,0,-3.0
0,1,70.82093193817899,always,1,1,12.0
1,0,43.25900239271063,never,0,0,-3.0
0,0,51.00190771627265,complier,0,1,2.0
1,1,68.36310602329905,always,1,1,12.0
0,1,64.84452223436708,always,1,1,12.0
0,0,49.64613246198161,complier,0,1,2.0
1,0,46.28277396724899,never,0,0,-3.0
0,0,43.839973296226844,never,0,0,-3.0
1,1,67.83595686014914,always,1,1,12.0
0,1,71.72608951436612,always,1,1,12.0
1,0,43.92477526571016,never,0,0,-3.0
0,1,68.71545017686924,always,1,1,12.0
1,1,71.71090509962062,always,1,1,12.0
1,0,48.10115317790474,never,0,0,-3.0
1,1,49.823568973531486,complier,0,1,2.0
0,0,49.864979811050546,complier,0,1,2.0
1,1,68.66711159674256,always,1,1,12.0
1,1,53.8596307610302,complier,0,1,2.0
0,0,50.87656161179346,complier,0,1,2.0
1,0,47.742662689540246,never,0,0,-3.0
0,1,67.36441077838278,always,1,1,12.0
0,0,47.3809899330522,never,0,0,-3.0
0,0,45.74261760765483,never,0,0,-3.0
0,0,47.483846037447684,never,0,0,-3.0
0,1,72.64390712528937,always,1,1,12.0
0,0,46.22553353118162,never,0,0,-3.0
0,0,48.56470392074897,complier,0,1,2.0
0,0,51.47655976968698,complier,0,1,2.0
1,0,46.36069675910808,never,0,0,-3.0
0,0,45.16369471663896,never,0,0,-3.0
1,1,51.52653391800562,complier,0,1,2.0
1,0,42.39869580162355,never,0,0,-3.0
0,1,69.17819449110883,always,1,1,12.0
1,1,71.53473993009995,always,1,1,12.0
1,0,46.71709452817078,never,0,0,-3.0
0,0,49.461506216487955,complier,0,1,2.0
1,1,50.39594814787908,complier,0,1,2.0
0,0,44.81756132318054,never,0,0,-3.0
0,0,44.487595965358246,never,0,0,-3.0
0,0,49.054848407385265,complier,0,1,2.0
1,1,68.6122614767358,always,1,1,12.0
0,0,44.8025727608265,complier,0,1,2.0
0,1,70.82178951939989,always,1,1,12.0
0,0,51.70835343788577,complier,0,1,2.0
1,0,51.08721803749938,never,0,0,-3.0
1,0,42.637354298252184,never,0,0,-3.0
1,0,45.68869170875654,never,0,0,-3.0
1,1,66.54939644149742,always,1,1,12.0
0,0,46.80386444059743,never,0,0,-3.0
0,0,47.00160362834895,complier,0,1,2.0
1,1,51.1982891268853,complier,0,1,2.0
1,1,70.79684486638534,always,1,1,12.0
0,1,69.56783966481545,always,1,1,12.0
0,0,54.04679350467402,complier,0,1,2.0
1,0,47.23269726161068,never,0,0,-3.0
1,0,47.91769944709371,never,0,0,-3.0
1,0,44.117270683926,never,0,0,-3.0
1,1,47.954154989707305,complier,0,1,2.0
0,0,47.02703278998982,never,0,0,-3.0
0,0,45.05677626037231,never,0,0,-3.0
1,0,46.792505179455134,never,0,0,-3.0
0,0,45.73441413165352,never,0,0,-3.0
1,1,71.05440298011783,always,1,1,12.0
0,0,46.101569166876,never,0,0,-3.0
0,0,52.13831064451148,complier,0,1,2.0
1,1,68.01230004052202,always,1,1,12.0
1,1,69.87628031153115,always,1,1,12.0
0,1,67.54208482611966,always,1,1,12.0
1,0,45.4992500900492,never,0,0,-3.0
1,1,72.37890568519785,always,1,1,12.0
1,0,46.16729422921507,never,0,0,-3.0
0,0,43.25018026799577,never,0,0,-3.0
0,0,48.448799375540894,never,0,0,-3.0
0,0,44.876570615820576,never,0,0,-3.0
1,0,47.74271350620961,never,0,0,-3.0
1,0,44.93311652969308,never,0,0,-3.0
0,0,45.94263917879959,never,0,0,-3.0
0,1,67.91875590954405,always,1,1,12.0
1,0,45.9021984504354,never,0,0,-3.0
1,1,70.22356435257392,always,1,1,12.0
0,0,42.70982121487942,never,0,0,-3.0
0,0,44.13230849616317,never,0,0,-3.0
1,0,46.5842699256165,never,0,0,-3.0
0,0,46.20630406351626,never,0,0,-3.0
1,1,69.1647632524836,always,1,1,12.0
1,1,67.03759376879893,always,1,1,12.0
1,1,51.17552809670151,complier,0,1,2.0
1,0,45.18486718514672,never,0,0,-3.0
0,0,44.39459547810808,never,0,0,-3.0
0,0,49.11126177989616,never,0,0,-3.0
0,1,66.59631540302294,always,1,1,12.0
0,0,48.5375026876452,complier,0,1,2.0
0,0,45.23812528926823,never,0,0,-3.0
0,1,71.78792845053873,always,1,1,12.0
0,0,50.11140580542981,never,0,0,-3.0
1,1,51.253489649561814,complier,0,1,2.0
0,0,50.32892007021735,complier,0,1,2.0
0,0,50.398022550761624,complier,0,1,2.0
1,0,42.9951858610249,never,0,0,-3.0
1,1,71.55664523578358,always,1,1,12.0
1,1,67.5409932463788,always,1,1,12.0
0,1,71.32960957466418,always,1,1,12.0
1,1,68.22118467699049,always,1,1,12.0
1,1,71.69034992143725,always,1,1,12.0
0,0,45.34747283269352,never,0,0,-3.0
1,1,52.86671022351963,complier,0,1,2.0
1,1,48.805283976317696,complier,0,1,2.0
1,0,43.90765670991026,never,0,0,-3.0
0,0,49.58485401097829,complier,0,1,2.0
1,1,69.56240969133432,always,1,1,12.0
0,0,46.534859589801954,never,0,0,-3.0
0,1,67.92752815602314,always,1,1,12.0
0,1,71.91143776866416,always,1,1,12.0
0,0,49.082034936594575,complier,0,1,2.0
0,1,64.59535893344398,always,1,1,12.0
1,0,44.535682568174,never,0,0,-3.0
0,0,42.84169578031677,never,0,0,-3.0
1,1,68.36116501616429,always,1,1,12.0
0,1,70.33482793318889,always,1,1,12.0
1,1,52.04091816165571,complier,0,1,2.0
0,0,43.72095333714884,never,0,0,-3.0
1,1,66.12717965564333,always,1,1,12.0
0,0,45.98731717260287,never,0,0,-3.0
0,1,70.10421936675529,always,1,1,12.0
1,1,68.59186352503816,always,1,1,12.0
0,1,68.37124181930324,always,1,1,12.0
0,0,49.76734804605388,complier,0,1,2.0
1,0,44.9907678657556,never,0,0,-3.0
1,1,54.1604090703322,complier,0,1,2.0
0,0,44.19113266606232,never,0,0,-3.0
0,0,41.2164307584892,never,0,0,-3.0
0,0,49.54707978753742,complier,0,1,2.0
0,0,50.32275514497384,complier,0,1,2.0
0,1,63.44569465396408,always,1,1,12.0
0,0,48.348377560369634,complier,0,1,2.0
0,0,51.264891755353666,complier,0,1,2.0
0,0,51.779996559695654,complier,0,1,2.0
0,0,53.859990331201516,complier,0,1,2.0
0,0,53.097295177130114,complier,0,1,2.0
0,0,48.10077636891725,complier,0,1,2.0
1,1,49.79720981942488,complier,0,1,2.0
1,1,54.11435686771787,complier,0,1,2.0
1,1,69.35119079323175,always,1,1,12.0
1,1,50.53572048294838,complier,0,1,2.0
0,0,48.815530966174684,complier,0,1,2.0
0,1,67.53352643246521,always,1,1,12.0
1,1,53.339582640946425,complier,0,1,2.0
0,1,69.78682530564504,always,1,1,12.0
0,0,46.75070625802149,complier,0,1,2.0
1,1,51.99864810383987,complier,0,1,2.0
0,0,46.28071667271257,never,0,0,-3.0
0,1,68.1251758712618,always,1,1,12.0
1,0,45.21127197110241,never,0,0,-3.0
0,0,44.481612872517886,never,0,0,-3.0
1,1,69.77775479351259,always,1,1,12.0
0,1,69.5895584905738,always,1,1,12.0
1,1,68.24040588142252,always,1,1,12.0
0,0,43.073184573612004,never,0,0,-3.0
0,0,47.410733930943195,never,0,0,-3.0
1,1,70.06701167871938,always,1,1,12.0
0,0,43.839387470328774,never,0,0,-3.0
0,1,71.9216982666457,always,1,1,12.0
0,0,50.441268567245075,complier,0,1,2.0
1,1,51.163420315845734,complier,0,1,2.0
1,1,70.94189943036454,always,1,1,12.0
0,0,49.956041482903196,complier,0,1,2.0
1,1,70.26994919005877,always,1,1,12.0
0,0,43.12694966469212,never,0,0,-3.0
1,0,46.266880643565855,never,0,0,-3.0
1,1,70.72586470126122,always,1,1,12.0
1,0,46.97400995267162,never,0,0,-3.0
1,1,52.33049070794669,complier,0,1,2.0
1,1,52.3577213988796,complier,0,1,2.0
0,1,70.36261236607565,always,1,1,12.0
1,0,46.04616225079294,never,0,0,-3.0
0,1,72.36001879865493,always,1,1,12.0
1,0,40.73963227168113,never,0,0,-3.0
1,1,69.62609387065203,always,1,1,12.0
1,1,68.18519036096087,always,1,1,12.0
1,1,68.4417046426701,always,1,1,12.0
1,0,42.587904709149385,never,0,0,-3.0
1,0,48.824974135207476,never,0,0,-3.0
1,0,45.882488510886226,never,0,0,-3.0
1,0,46.49806266453819,never,0,0,-3.0
1,1,66.955917410003,always,1,1,12.0
1,0,47.03760076360062,never,0,0,-3.0
0,0,49.18766323455259,complier,0,1,2.0
0,1,70.18260711805445,always,1,1,12.0
0,1,66.56751687485314,always,1,1,12.0
1,1,46.274129340926905,complier,0,1,2.0
0,0,51.674817226639696,complier,0,1,2.0
0,0,46.36472936104275,never,0,0,-3.0
0,0,46.66111590510807,never,0,0,-3.0
1,0,42.47590163589637,never,0,0,-3.0
1,1,52.60102218828969,complier,0,1,2.0
1,1,71.77054380279046,always,1,1,12.0
0,1,69.82502333663194,always,1,1,12.0
0,0,47.05385545745575,never,0,0,-3.0
0,0,52.040352103072834,complier,0,1,2.0
1,0,45.72483605454418,never,0,0,-3.0
1,1,71.75560857476525,always,1,1,12.0
1,0,47.22668872470195,never,0,0,-3.0
0,0,48.913458479721875,complier,0,1,2.0
1,1,50.7307741978111,complier,0,1,2.0
0,0,47.30442966456367,never,0,0,-3.0
0,0,46.80748668909891,never,0,0,-3.0
1,0,46.750375603535446,never,0,0,-3.0
0,0,48.44908945755488,never,0,0,-3.0
1,1,67.81032086336022,always,1,1,12.0
1,0,44.469200145299,never,0,0,-3.0
0,0,46.23781295939178,never,0,0,-3.0
1,1,68.71772840411168,always,1,1,12.0
1,0,45.368383564253826,never,0,0,-3.0
1,1,70.24842066057049,always,1,1,12.0
0,0,46.103874865718275,never,0,0,-3.0
1,1,54.92868226421849,complier,0,1,2.0
1,1,66.57924574686875,always,1,1,12.0
1,1,48.301163292518886,complier,0,1,2.0
0,1,67.06649853671749,always,1,1,12.0
0,1,67.48675132802879,always,1,1,12.0
1,0,42.85029500912545,never,0,0,-3.0
1,1,69.72736650657211,always,1,1,12.0
1,1,54.89003180472048,complier,0,1,2.0
1,0,48.735176623455345,never,0,0,-3.0
1,1,52.08788557603078,complier,0,1,2.0
1,1,67.38356127962993,always,1,1,12.0
1,0,45.790996079980104,never,0,0,-3.0
1,0,43.8729929198925,never,0,0,-3.0
1,0,41.87362819775801,never,0,0,-3.0
1,1,66.68186318832073,always,1,1,12.0
0,0,51.04676347140845,complier,0,1,2.0
1,0,47.19644991642114,never,0,0,-3.0
0,0,45.002424279098555,never,0,0,-3.0
1,0,45.88776530099375,never,0,0,-3.0
1,0,45.53959386208122,never,0,0,-3.0
0,0,45.97722513287616,never,0,0,-3.0
1,1,68.3990406941655,always,1,1,12.0
1,1,50.9837991063414,complier,0,1,2.0
1,1,69.7841504050161,always,1,1,12.0
0,1,65.88637416736634,always,1,1,12.0
0,0,49.53930023218349,complier,0,1,2.0
1,0,41.50761017478773,never,0,0,-3.0
0,1,64.34203484432977,always,1,1,12.0
0,0,46.42299333695945,never,0,0,-3.0
1,0,46.918327121620116,never,0,0,-3.0
1,1,48.12597828105771,complier,0,1,2.0
0,1,68.8626236289701,always,1,1,12.0
1,0,46.88176051176996,never,0,0,-3.0
1,1,50.327341913950676,complier,0,1,2.0
0,0,49.62790792535369,complier,0,1,2.0
0,0,44.81298188934987,never,0,0,-3.0
1,0,47.458967886090974,never,0,0,-3.0
0,0,49.0834767532591,complier,0,1,2.0
1,1,70.89487601751405,always,1,1,12.0
0,0,52.072875866764115,complier,0,1,2.0
0,0,48.2273316264598,complier,0,1,2.0
0,0,47.92776008289486,never,0,0,-3.0
0,1,67.13249133630843,always,1,1,12.0
1,1,47.60708004167642,complier,0,1,2.0
1,0,46.57607306168056,never,0,0,-3.0
1,0,48.41454042059298,never,0,0,-3.0
0,0,49.82110208926751,never,0,0,-3.0
0,1,69.1016833902919,always,1,1,12.0
1,0,46.506690790151566,never,0,0,-3.0
1,1,66.72338296245755,always,1,1,12.0
0,0,51.279097885635544,complier,0,1,2.0
1,0,47.59534208826424,never,0,0,-3.0
1,1,70.45050356515064,always,1,1,12.0
0,0,46.94942714020246,complier,0,1,2.0
1,1,50.882356819150736,complier,0,1,2.0
1,1,51.35149287542448,complier,0,1,2.0
1,1,68.13288910858176,always,1,1,12.0
1,1,55.09681656757528,complier,0,1,2.0
0,0,45.9692889562778,never,0,0,-3.0
0,0,50.064848390059055,complier,0,1,2.0
0,0,54.45561594343018,complier,0,1,2.0
1,1,68.94393828883956,always,1,1,12.0
0,0,47.162408999424365,complier,0,1,2.0
0,0,42.306237161314144,never,0,0,-3.0
0,1,70.15193414801045,always,1,1,12.0
1,0,44.41318827500832,never,0,0,-3.0
1,1,70.7178141665231,always,1,1,12.0
0,0,43.32127421497667,never,0,0,-3.0
0,0,48.090774865366214,never,0,0,-3.0
1,1,47.341322267534935,complier,0,1,2.0
1,0,44.586276180581436,never,0,0,-3.0
1,0,46.638977091707176,never,0,0,-3.0
1,1,53.93113966184626,complier,0,1,2.0
1,0,46.60093600902367,never,0,0,-3.0
0,0,50.57773254246014,complier,0,1,2.0
1,1,71.11899938332766,always,1,1,12.0
1,1,69.57386582229933,always,1,1,12.0
0,1,72.7329175242163,always,1,1,12.0
1,0,46.95468151414412,never,0,0,-3.0
1,1,49.71104195080879,complier,0,1,2.0
1,0,44.89542786144886,never,0,0,-3.0
1,1,52.65117532496393,complier,0,1,2.0
0,0,51.43020815896378,complier,0,1,2.0
0,0,47.789546447871835,never,0,0,-3.0
0,0,52.25570465926129,complier,0,1,2.0
0,0,46.892966041038484,never,0,0,-3.0
1,1,49.61639177805675,complier,0,1,2.0
1,0,46.54050625766342,never,0,0,-3.0
1,1,51.76895832652769,complier,0,1,2.0
1,1,51.497882274068594,complier,0,1,2.0
0,0,42.28923226877053,never,0,0,-3.0
1,0,46.325420756571624,never,0,0,-3.0
0,0,47.67207358440393,complier,0,1,2.0
1,1,59.283200409312144,complier,0,1,2.0
0,1,70.71516370063672,always,1,1,12.0
0,0,52.70111294477242,complier,0,1,2.0
0,0,46.984146082320734,never,0,0,-3.0
1,1,47.31050211571776,complier,0,1,2.0
1,1,71.68941256720167,always,1,1,12.0
1,0,49.07523184514062,never,0,0,-3.0
1,1,52.65720759970322,complier,0,1,2.0
0,0,46.681024021854356,never,0,0,-3.0
1,1,52.59546731179589,complier,0,1,2.0
0,1,69.14512696547048,always,1,1,12.0
1,1,69.78145624763769,always,1,1,12.0
0,0,45.45666684895564,never,0,0,-3.0
1,1,51.81066092747013,complier,0,1,2.0
0,1,68.4035724317415,always,1,1,12.0
0,1,66.74839880204823,always,1,1,12.0
0,0,48.10355991450756,complier,0,1,2.0
0,0,48.362633439027555,complier,0,1,2.0
0,0,50.82445219570319,complier,0,1,2.0
0,0,50.565242235587625,complier,0,1,2.0
0,0,41.87284029041575,never,0,0,-3.0
0,1,68.72717225655981,always,1,1,12.0
1,0,44.204208954454,never,0,0,-3.0
1,1,52.28338790198806,complier,0,1,2.0
0,0,51.76866723362957,complier,0,1,2.0
0,1,67.19795804573404,always,1,1,12.0
1,0,45.71338504622338,never,0,0,-3.0
0,0,49.52398631310788,never,0,0,-3.0
1,0,47.06180533381601,never,0,0,-3.0
1,0,45.03667846844339,never,0,0,-3.0
1,0,43.0451649545976,never,0,0,-3.0
1,0,48.349913465307615,never,0,0,-3.0
1,0,48.6819748510158,never,0,0,-3.0
1,1,52.71628755858659,complier,0,1,2.0
0,1,65.63548840940457,always,1,1,12.0
1,1,67.96231453987807,always,1,1,12.0
0,0,49.88419861210961,never,0,0,-3.0
0,0,44.31787666586342,never,0,0,-3.0
0,0,47.303724149702724,never,0,0,-3.0
0,0,44.986075909711275,never,0,0,-3.0
0,0,50.72404776084997,complier,0,1,2.0
1,0,47.496527990676285,never,0,0,-3.0
0,1,68.36859910187634,always,1,1,12.0
1,0,45.28462912562595,never,0,0,-3.0
0,0,52.14626573956202,complier,0,1,2.0
0,1,68.18746673318367,always,1,1,12.0
1,1,68.36321245651159,always,1,1,12.0
0,0,48.002043178457235,never,0,0,-3.0
0,1,66.01433812957842,always,1,1,12.0
1,1,54.69205323394144,complier,0,1,2.0
0,0,47.643807922339036,complier,0,1,2.0
1,1,53.44672196600396,complier,0,1,2.0
1,1,53.31598858568588,complier,0,1,2.0
1,1,67.72002825780471,always,1,1,12.0
1,1,55.908235294682534,complier,0,1,2.0
0,0,47.593878356244524,never,0,0,-3.0
1,0,44.76396374478847,never,0,0,-3.0
1,1,53.19631272877091,complier,0,1,2.0
1,0,48.218405824255825,never,0,0,-3.0
0,1,68.256993947956,always,1,1,12.0
0,1,70.44141553302362,always,1,1,12.0
0,1,71.25010041158498,always,1,1,12.0
1,0,44.832164913058755,never,0,0,-3.0
1,0,46.14270236893715,never,0,0,-3.0
1,0,47.951011094411946,never,0,0,-3.0
1,1,50.68762567929203,complier,0,1,2.0
1,1,69.55854361931094,always,1,1,12.0
1,1,69.78793960620659,always,1,1,12.0
1,0,43.42940398511726,never,0,0,-3.0
1,1,66.72780946159594,always,1,1,12.0
0,0,47.62711774369675,complier,0,1,2.0
1,1,68.82974132928703,always,1,1,12.0
1,0,46.911657703691496,never,0,0,-3.0
0,0,45.80510058683436,never,0,0,-3.0
0,0,51.566603561950075,complier,0,1,2.0
1,1,54.397350953671854,complier,0,1,2.0
0,1,67.6363154019681,always,1,1,12.0
1,0,45.845230365941624,never,0,0,-3.0
0,1,70.23858903801487,always,1,1,12.0
1,1,51.90051352250529,complier,0,1,2.0
0,0,50.153337315523636,complier,0,1,2.0
0,0,52.0914272921296,complier,0,1,2.0
1,1,66.49123870213748,always,1,1,12.0
0,0,46.88191078493989,complier,0,1,2.0
0,0,50.85777122871222,complier,0,1,2.0
1,1,48.671053774281894,complier,0,1,2.0
0,0,43.94532429599668,never,0,0,-3.0
0,0,47.38286864235502,complier,0,1,2.0
1,1,68.83617561666631,always,1,1,12.0
1,1,49.41190063122851,complier,0,1,2.0
1,0,43.770767993692715,never,0,0,-3.0
0,1,68.02648858662353,always,1,1,12.0
1,1,66.86603788411557,always,1,1,12.0
1,0,47.46974635687679,never,0,0,-3.0
0,1,65.31766556302159,always,1,1,12.0
1,1,67.30467968505016,always,1,1,12.0
0,0,46.747911429679924,never,0,0,-3.0
1,1,49.342562062645996,complier,0,1,2.0
0,0,46.515196007249884,complier,0,1,2.0
1,0,47.654694674913216,never,0,0,-3.0
0,0,48.86455522022338,never,0,0,-3.0
1,1,51.07511713600545,complier,0,1,2.0
0,0,47.08416307775732,never,0,0,-3.0
0,0,44.14668612839584,never,0,0,-3.0
1,0,47.76814562510055,never,0,0,-3.0
0,0,53.86102417244243,complier,0,1,2.0
0,0,49.308390683483765,never,0,0,-3.0
1,0,42.0441179960809,never,0,0,-3.0
0,0,45.642099877595015,never,0,0,-3.0
1,0,48.63975527487263,never,0,0,-3.0
0,0,44.47189450666713,never,0,0,-3.0
1,0,44.685571756765995,never,0,0,-3.0
0,1,67.35572957142296,always,1,1,12.0
0,0,45.33919386391613,never,0,0,-3.0
1,1,69.78381676534188,always,1,1,12.0
0,0,48.2895450441456,complier,0,1,2.0
0,0,49.14568139544174,never,0,0,-3.0
1,1,69.78770052474822,always,1,1,12.0
1,1,72.98466461608352,always,1,1,12.0
1,1,51.20988836604692,complier,0,1,2.0
0,0,46.29831206247514,complier,0,1,2.0
1,0,45.49984504877761,never,0,0,-3.0
0,1,71.75703404204896,always,1,1,12.0
1,1,53.46780687378656,complier,0,1,2.0
1,0,44.04758793199624,never,0,0,-3.0
1,0,42.74664226642386,never,0,0,-3.0
0,1,66.85382105898682,always,1,1,12.0
0,1,67.756989102377,always,1,1,12.0
1,1,68.09022385297675,always,1,1,12.0
1,0,45.13954549174289,never,0,0,-3.0
1,0,42.25089131288943,never,0,0,-3.0
1,1,67.2101689759295,always,1,1,12.0
0,1,67.86776000143317,always,1,1,12.0
1,1,49.84618400506689,complier,0,1,2.0
1,0,44.06177464244069,never,0,0,-3.0
0,0,48.06401478923361,never,0,0,-3.0
1,1,52.14443993119421,complier,0,1,2.0
0,0,45.57361005476271,never,0,0,-3.0
0,1,71.79437733189685,always,1,1,12.0
1,0,44.77534185970098,never,0,0,-3.0
1,1,53.600420539614795,complier,0,1,2.0
1,0,45.34679328912667,never,0,0,-3.0
1,0,48.019053126938566,never,0,0,-3.0
1,1,68.68347759360209,always,1,1,12.0
1,1,68.74973336494067,always,1,1,12.0
0,1,65.71859641564795,always,1,1,12.0
0,1,70.3859947299248,always,1,1,12.0
1,1,48.57633420984555,complier,0,1,2.0
0,0,45.144510968676705,never,0,0,-3.0
1,1,70.61049530351825,always,1,1,12.0
1,0,44.4611441681306,never,0,0,-3.0
0,0,47.74857382230632,never,0,0,-3.0
0,0,49.25137557901299,complier,0,1,2.0
1,0,47.28537124190115,never,0,0,-3.0
0,0,49.8921414155432,complier,0,1,2.0
1,0,44.076780988261895,never,0,0,-3.0
1,1,49.13426930117784,complier,0,1,2.0
0,1,68.27020572347537,always,1,1,12.0
0,0,45.073335730508816,complier,0,1,2.0
1,1,68.85078607726861,always,1,1,12.0
0,0,45.95758965020036,never,0,0,-3.0
0,0,41.684670633211724,never,0,0,-3.0
0,0,49.05595298290508,complier,0,1,2.0
