city_id,year,post,funding_eur_per_resident,investment_index,oracle_capacity,oracle_treatment_effect,dose_10,dose_10_post,dose_10_sq_post,intensity_group,low_post,medium_post,high_post
73,2023,1,85.84182163468591,63.44679481744,1.4618187921661636,6.397527541214475,8.584182163468592,8.584182163468592,73.68818341561231,high,0,0,1
73,2024,1,85.84182163468591,61.237020892976666,1.4618187921661636,6.397527541214475,8.584182163468592,8.584182163468592,73.68818341561231,high,0,0,1
74,2019,0,68.06573074109926,52.897582339354535,0.9509607827009773,0.0,6.8065730741099255,0.0,0.0,medium,0,0,0
74,2020,0,68.06573074109926,54.002311599716165,0.9509607827009773,0.0,6.8065730741099255,0.0,0.0,medium,0,0,0
74,2021,0,68.06573074109926,50.067762530166306,0.9509607827009773,0.0,6.8065730741099255,0.0,0.0,medium,0,0,0
74,2022,1,68.06573074109926,59.926480537792195,0.9509607827009773,5.99882432441075,6.8065730741099255,6.8065730741099255,46.329437013198245,medium,0,1,0
74,2023,1,68.06573074109926,57.798865749786714,0.9509607827009773,5.99882432441075,6.8065730741099255,6.8065730741099255,46.329437013198245,medium,0,1,0
74,2024,1,68.06573074109926,61.19944904627241,0.9509607827009773,5.99882432441075,6.8065730741099255,6.8065730741099255,46.329437013198245,medium,0,1,0
75,2019,0,50.4178776769875,48.22675244255188,-0.1744130087973247,0.0,5.04178776769875,0.0,0.0,medium,0,0,0
75,2020,0,50.4178776769875,48.245752198100355,-0.1744130087973247,0.0,5.04178776769875,0.0,0.0,medium,0,0,0
75,2021,0,50.4178776769875,48.26892900609336,-0.1744130087973247,0.0,5.04178776769875,0.0,0.0,medium,0,0,0
75,2022,1,50.4178776769875,55.35189649941927,-0.1744130087973247,5.342352616493235,5.04178776769875,5.04178776769875,25.419623894516747,medium,0,1,0
75,2023,1,50.4178776769875,53.714708617824634,-0.1744130087973247,5.342352616493235,5.04178776769875,5.04178776769875,25.419623894516747,medium,0,1,0
75,2024,1,50.4178776769875,53.38635453039702,-0.1744130087973247,5.342352616493235,5.04178776769875,5.04178776769875,25.419623894516747,medium,0,1,0
76,2019,0,61.942195969774595,48.74508354240529,0.4136878616263871,0.0,6.19421959697746,0.0,0.0,medium,0,0,0
76,2020,0,61.942195969774595,50.86279834547735,0.4136878616263871,0.0,6.19421959697746,0.0,0.0,medium,0,0,0
76,2021,0,61.942195969774595,48.07714897315956,0.4136878616263871,0.0,6.19421959697746,0.0,0.0,medium,0,0,0
76,2022,1,61.942195969774595,57.48074744715581,0.4136878616263871,5.80740319182195,6.19421959697746,6.19421959697746,38.368356415579605,medium,0,1,0
76,2023,1,61.942195969774595,55.16926684611602,0.4136878616263871,5.80740319182195,6.19421959697746,6.19421959697746,38.368356415579605,medium,0,1,0
76,2024,1,61.942195969774595,53.81893069511573,0.4136878616263871,5.80740319182195,6.19421959697746,6.19421959697746,38.368356415579605,medium,0,1,0
77,2019,0,65.69146121190056,46.735854286124045,0.4111286318139801,0.0,6.569146121190056,0.0,0.0,medium,0,0,0
77,2020,0,65.69146121190056,46.211437128586326,0.4111286318139801,0.0,6.569146121190056,0.0,0.0,medium,0,0,0
77,2021,0,65.69146121190056,45.399097714305405,0.4111286318139801,0.0,6.569146121190056,0.0,0.0,medium,0,0,0
77,2022,1,65.69146121190056,55.9085249628768,0.4111286318139801,5.928551729319149,6.569146121190056,6.569146121190056,43.15368076154636,medium,0,1,0
77,2023,1,65.69146121190056,55.68349420562984,0.4111286318139801,5.928551729319149,6.569146121190056,6.569146121190056,43.15368076154636,medium,0,1,0
77,2024,1,65.69146121190056,54.294842943879786,0.4111286318139801,5.928551729319149,6.569146121190056,6.569146121190056,43.15368076154636,medium,0,1,0
78,2019,0,0.0,39.525586362266544,-1.365312730344914,0.0,0.0,0.0,0.0,control,0,0,0
78,2020,0,0.0,40.99503675746145,-1.365312730344914,0.0,0.0,0.0,0.0,control,0,0,0
78,2021,0,0.0,38.865553628570225,-1.365312730344914,0.0,0.0,0.0,0.0,control,0,0,0
78,2022,1,0.0,41.651206008131304,-1.365312730344914,0.0,0.0,0.0,0.0,control,0,0,0
78,2023,1,0.0,39.40407320658658,-1.365312730344914,0.0,0.0,0.0,0.0,control,0,0,0
78,2024,1,0.0,39.748443494379615,-1.365312730344914,0.0,0.0,0.0,0.0,control,0,0,0
79,2019,0,75.38846845624043,56.418657770008025,1.8648748788217173,0.0,7.538846845624043,0.0,0.0,high,0,0,0
79,2020,0,75.38846845624043,59.349913741557486,1.8648748788217173,0.0,7.538846845624043,0.0,0.0,high,0,0,0
79,2021,0,75.38846845624043,58.07007431211581,1.8648748788217173,0.0,7.538846845624043,0.0,0.0,high,0,0,0
79,2022,1,75.38846845624043,67.13224599545818,1.8648748788217173,6.187830399120012,7.538846845624043,7.538846845624043,56.834211761775585,high,0,0,1
79,2023,1,75.38846845624043,63.090089835969614,1.8648748788217173,6.187830399120012,7.538846845624043,7.538846845624043,56.834211761775585,high,0,0,1
79,2024,1,75.38846845624043,64.56421402474739,1.8648748788217173,6.187830399120012,7.538846845624043,7.538846845624043,56.834211761775585,high,0,0,1
80,2019,0,56.72201021580359,46.58584421102296,0.3671052886089005,0.0,5.672201021580359,0.0,0.0,medium,0,0,0
80,2020,0,56.72201021580359,47.34231104391602,0.3671052886089005,0.0,5.672201021580359,0.0,0.0,medium,0,0,0
80,2021,0,56.72201021580359,47.26929870012997,0.3671052886089005,0.0,5.672201021580359,0.0,0.0,medium,0,0,0
80,2022,1,56.72201021580359,53.58058021239297,0.3671052886089005,5.615579991167079,5.672201021580359,5.672201021580359,32.17386442921727,medium,0,1,0
80,2023,1,56.72201021580359,54.11585518575816,0.3671052886089005,5.615579991167079,5.672201021580359,5.672201021580359,32.17386442921727,medium,0,1,0
80,2024,1,56.72201021580359,53.93134823563066,0.3671052886089005,5.615579991167079,5.672201021580359,5.672201021580359,32.17386442921727,medium,0,1,0
81,2019,0,34.42564771420733,48.33756531643206,0.007084551846975552,0.0,3.442564771420733,0.0,0.0,low,0,0,0
81,2020,0,34.42564771420733,50.28673187114413,0.007084551846975552,0.0,3.442564771420733,0.0,0.0,low,0,0,0
81,2021,0,34.42564771420733,45.834042464173315,0.007084551846975552,0.0,3.442564771420733,0.0,0.0,low,0,0,0
81,2022,1,34.42564771420733,54.98562930444352,0.007084551846975552,4.382236795569107,3.442564771420733,3.442564771420733,11.851252205427084,low,1,0,0
81,2023,1,34.42564771420733,53.208941126522355,0.007084551846975552,4.382236795569107,3.442564771420733,3.442564771420733,11.851252205427084,low,1,0,0
81,2024,1,34.42564771420733,52.97417104397728,0.007084551846975552,4.382236795569107,3.442564771420733,3.442564771420733,11.851252205427084,low,1,0,0
82,2019,0,49.54203021368388,45.534632989753256,-0.5012678509660004,0.0,4.954203021368388,0.0,0.0,medium,0,0,0
82,2020,0,49.54203021368388,46.992345659626515,-0.5012678509660004,0.0,4.954203021368388,0.0,0.0,medium,0,0,0
82,2021,0,49.54203021368388,45.78010361386119,-0.5012678509660004,0.0,4.954203021368388,0.0,0.0,medium,0,0,0
82,2022,1,49.54203021368388,53.17885246928256,-0.5012678509660004,5.300347919611932,4.954203021368388,4.954203021368388,24.54412757693566,medium,0,1,0
82,2023,1,49.54203021368388,51.363031689369556,-0.5012678509660004,5.300347919611932,4.954203021368388,4.954203021368388,24.54412757693566,medium,0,1,0
82,2024,1,49.54203021368388,50.31871647266637,-0.5012678509660004,5.300347919611932,4.954203021368388,4.954203021368388,24.54412757693566,medium,0,1,0
83,2019,0,74.70691044815501,51.242145887245336,1.0013501238480838,0.0,7.470691044815501,0.0,0.0,high,0,0,0
83,2020,0,74.70691044815501,53.050264861277384,1.0013501238480838,0.0,7.470691044815501,0.0,0.0,high,0,0,0
83,2021,0,74.70691044815501,51.19293179932465,1.0013501238480838,0.0,7.470691044815501,0.0,0.0,high,0,0,0
83,2022,1,74.70691044815501,59.36167450747108,1.0013501238480838,6.17185995846233,7.470691044815501,7.470691044815501,55.81122468708652,high,0,0,1
83,2023,1,74.70691044815501,57.25513892548643,1.0013501238480838,6.17185995846233,7.470691044815501,7.470691044815501,55.81122468708652,high,0,0,1
83,2024,1,74.70691044815501,59.52424913239246,1.0013501238480838,6.17185995846233,7.470691044815501,7.470691044815501,55.81122468708652,high,0,0,1
84,2019,0,85.60521924718299,56.05145499803038,1.4106635842692403,0.0,8.560521924718298,0.0,0.0,high,0,0,0
84,2020,0,85.60521924718299,56.62049741645715,1.4106635842692403,0.0,8.560521924718298,0.0,0.0,high,0,0,0
84,2021,0,85.60521924718299,55.055655325490456,1.4106635842692403,0.0,8.560521924718298,0.0,0.0,high,0,0,0
84,2022,1,85.60521924718299,65.35678068009882,1.4106635842692403,6.393440989172962,8.560521924718298,8.560521924718298,73.28253562358267,high,0,0,1
84,2023,1,85.60521924718299,61.50724570220558,1.4106635842692403,6.393440989172962,8.560521924718298,8.560521924718298,73.28253562358267,high,0,0,1
84,2024,1,85.60521924718299,64.01484066987425,1.4106635842692403,6.393440989172962,8.560521924718298,8.560521924718298,73.28253562358267,high,0,0,1
85,2019,0,0.0,39.77180839514766,-0.8681647021557606,0.0,0.0,0.0,0.0,control,0,0,0
85,2020,0,0.0,43.888316845239196,-0.8681647021557606,0.0,0.0,0.0,0.0,control,0,0,0
85,2021,0,0.0,42.97889657010932,-0.8681647021557606,0.0,0.0,0.0,0.0,control,0,0,0
85,2022,1,0.0,43.53175662095208,-0.8681647021557606,0.0,0.0,0.0,0.0,control,0,0,0
85,2023,1,0.0,43.27697911790431,-0.8681647021557606,0.0,0.0,0.0,0.0,control,0,0,0
85,2024,1,0.0,41.62951219962738,-0.8681647021557606,0.0,0.0,0.0,0.0,control,0,0,0
86,2019,0,0.0,33.0891170762818,-2.7134933427350143,0.0,0.0,0.0,0.0,control,0,0,0
86,2020,0,0.0,35.408732851074994,-2.7134933427350143,0.0,0.0,0.0,0.0,control,0,0,0
86,2021,0,0.0,31.19583811318543,-2.7134933427350143,0.0,0.0,0.0,0.0,control,0,0,0
86,2022,1,0.0,35.46430401583075,-2.7134933427350143,0.0,0.0,0.0,0.0,control,0,0,0
86,2023,1,0.0,33.98073741798834,-2.7134933427350143,0.0,0.0,0.0,0.0,control,0,0,0
86,2024,1,0.0,34.07350747102989,-2.7134933427350143,0.0,0.0,0.0,0.0,control,0,0,0
87,2019,0,42.29472967077984,51.24961529780648,0.16207016290026452,0.0,4.229472967077983,0.0,0.0,medium,0,0,0
87,2020,0,42.29472967077984,50.9617604144766,0.16207016290026452,0.0,4.229472967077983,0.0,0.0,medium,0,0,0
87,2021,0,42.29472967077984,48.40355856570199,0.16207016290026452,0.0,4.229472967077983,0.0,0.0,medium,0,0,0
87,2022,1,42.29472967077984,53.88560946566393,0.16207016290026452,4.90932014758514,4.229472967077983,4.229472967077983,17.88844157924344,medium,0,1,0
87,2023,1,42.29472967077984,53.821587305264984,0.16207016290026452,4.90932014758514,4.229472967077983,4.229472967077983,17.88844157924344,medium,0,1,0
87,2024,1,42.29472967077984,55.58938088804104,0.16207016290026452,4.90932014758514,4.229472967077983,4.229472967077983,17.88844157924344,medium,0,1,0
88,2019,0,42.66291588002644,47.84895292871943,0.11381679585583157,0.0,4.266291588002644,0.0,0.0,medium,0,0,0
88,2020,0,42.66291588002644,48.798525967874696,0.11381679585583157,0.0,4.266291588002644,0.0,0.0,medium,0,0,0
88,2021,0,42.66291588002644,48.27756104015783,0.11381679585583157,0.0,4.266291588002644,0.0,0.0,medium,0,0,0
88,2022,1,42.66291588002644,56.930839457533295,0.11381679585583157,4.9311980009076315,4.266291588002644,4.266291588002644,18.20124391386212,medium,0,1,0
88,2023,1,42.66291588002644,54.67540496274628,0.11381679585583157,4.9311980009076315,4.266291588002644,4.266291588002644,18.20124391386212,medium,0,1,0
88,2024,1,42.66291588002644,53.43237823226454,0.11381679585583157,4.9311980009076315,4.266291588002644,4.266291588002644,18.20124391386212,medium,0,1,0
89,2019,0,62.78870198409395,51.51257801746252,0.8518982676179163,0.0,6.278870198409395,0.0,0.0,medium,0,0,0
89,2020,0,62.78870198409395,55.63916835444381,0.8518982676179163,0.0,6.278870198409395,0.0,0.0,medium,0,0,0
89,2021,0,62.78870198409395,52.419645273583264,0.8518982676179163,0.0,6.278870198409395,0.0,0.0,medium,0,0,0
89,2022,1,62.78870198409395,59.21955952403329,0.8518982676179163,5.835901188601371,6.278870198409395,6.278870198409395,39.42421096847364,medium,0,1,0
89,2023,1,62.78870198409395,58.05144707186365,0.8518982676179163,5.835901188601371,6.278870198409395,6.278870198409395,39.42421096847364,medium,0,1,0
89,2024,1,62.78870198409395,61.57707662738303,0.8518982676179163,5.835901188601371,6.278870198409395,6.278870198409395,39.42421096847364,medium,0,1,0
90,2019,0,56.88537493421818,49.56431143440271,0.41884673138196665,0.0,5.688537493421817,0.0,0.0,medium,0,0,0
90,2020,0,56.88537493421818,52.2427087623742,0.41884673138196665,0.0,5.688537493421817,0.0,0.0,medium,0,0,0
90,2021,0,56.88537493421818,49.02184667050284,0.41884673138196665,0.0,5.688537493421817,0.0,0.0,medium,0,0,0
90,2022,1,56.88537493421818,58.00820457505813,0.41884673138196665,5.622026802153669,5.688537493421817,5.688537493421817,32.359458814065775,medium,0,1,0
90,2023,1,56.88537493421818,56.690396388068464,0.41884673138196665,5.622026802153669,5.688537493421817,5.688537493421817,32.359458814065775,medium,0,1,0
90,2024,1,56.88537493421818,56.5936355046008,0.41884673138196665,5.622026802153669,5.688537493421817,5.688537493421817,32.359458814065775,medium,0,1,0
91,2019,0,0.0,42.16867248283808,-1.2120656292944707,0.0,0.0,0.0,0.0,control,0,0,0
91,2020,0,0.0,44.4635279424821,-1.2120656292944707,0.0,0.0,0.0,0.0,control,0,0,0
91,2021,0,0.0,41.63640815876096,-1.2120656292944707,0.0,0.0,0.0,0.0,control,0,0,0
91,2022,1,0.0,44.721072153733445,-1.2120656292944707,0.0,0.0,0.0,0.0,control,0,0,0
91,2023,1,0.0,42.122570890489676,-1.2120656292944707,0.0,0.0,0.0,0.0,control,0,0,0
91,2024,1,0.0,43.660985043390134,-1.2120656292944707,0.0,0.0,0.0,0.0,control,0,0,0
92,2019,0,0.0,37.05470069133428,-1.9434283735859035,0.0,0.0,0.0,0.0,control,0,0,0
92,2020,0,0.0,38.96659931360419,-1.9434283735859035,0.0,0.0,0.0,0.0,control,0,0,0
92,2021,0,0.0,37.90382603838102,-1.9434283735859035,0.0,0.0,0.0,0.0,control,0,0,0
92,2022,1,0.0,39.53187493205623,-1.9434283735859035,0.0,0.0,0.0,0.0,control,0,0,0
92,2023,1,0.0,36.95329104180438,-1.9434283735859035,0.0,0.0,0.0,0.0,control,0,0,0
92,2024,1,0.0,38.05726684779136,-1.9434283735859035,0.0,0.0,0.0,0.0,control,0,0,0
93,2019,0,0.0,44.60940690062756,-0.9348622608284486,0.0,0.0,0.0,0.0,control,0,0,0
93,2020,0,0.0,46.44349333391813,-0.9348622608284486,0.0,0.0,0.0,0.0,control,0,0,0
93,2021,0,0.0,42.09198388833337,-0.9348622608284486,0.0,0.0,0.0,0.0,control,0,0,0
93,2022,1,0.0,46.70193918337218,-0.9348622608284486,0.0,0.0,0.0,0.0,control,0,0,0
93,2023,1,0.0,45.70006821819525,-0.9348622608284486,0.0,0.0,0.0,0.0,control,0,0,0
93,2024,1,0.0,45.662731484066484,-0.9348622608284486,0.0,0.0,0.0,0.0,control,0,0,0
94,2019,0,0.0,35.43872810427114,-2.5652763019935607,0.0,0.0,0.0,0.0,control,0,0,0
94,2020,0,0.0,37.452903469400425,-2.5652763019935607,0.0,0.0,0.0,0.0,control,0,0,0
94,2021,0,0.0,34.117056474090916,-2.5652763019935607,0.0,0.0,0.0,0.0,control,0,0,0
94,2022,1,0.0,37.821333753333825,-2.5652763019935607,0.0,0.0,0.0,0.0,control,0,0,0
94,2023,1,0.0,36.482436870398786,-2.5652763019935607,0.0,0.0,0.0,0.0,control,0,0,0
94,2024,1,0.0,38.37901237222297,-2.5652763019935607,0.0,0.0,0.0,0.0,control,0,0,0
95,2019,0,72.27685471706828,44.417705140201605,-0.3393773582852657,0.0,7.2276854717068275,0.0,0.0,high,0,0,0
95,2020,0,72.27685471706828,45.85619791175678,-0.3393773582852657,0.0,7.2276854717068275,0.0,0.0,high,0,0,0
95,2021,0,72.27685471706828,42.41972513616364,-0.3393773582852657,0.0,7.2276854717068275,0.0,0.0,high,0,0,0
95,2022,1,72.27685471706828,51.84852803562056,-0.3393773582852657,6.1123190071872395,7.2276854717068275,7.2276854717068275,52.239437277921944,high,0,0,1
95,2023,1,72.27685471706828,51.87199621033753,-0.3393773582852657,6.1123190071872395,7.2276854717068275,7.2276854717068275,52.239437277921944,high,0,0,1
95,2024,1,72.27685471706828,53.54315923160386,-0.3393773582852657,6.1123190071872395,7.2276854717068275,7.2276854717068275,52.239437277921944,high,0,0,1
96,2019,0,41.04658415205987,44.86579432521103,-0.5552015720606409,0.0,4.1046584152059875,0.0,0.0,medium,0,0,0
96,2020,0,41.04658415205987,45.37371828719785,-0.5552015720606409,0.0,4.1046584152059875,0.0,0.0,medium,0,0,0
96,2021,0,41.04658415205987,43.25793440759745,-0.5552015720606409,0.0,4.1046584152059875,0.0,0.0,medium,0,0,0
96,2022,1,41.04658415205987,48.96618907767045,-0.5552015720606409,4.833418452151055,4.1046584152059875,4.1046584152059875,16.848220705521328,medium,0,1,0
96,2023,1,41.04658415205987,48.422088578735064,-0.5552015720606409,4.833418452151055,4.1046584152059875,4.1046584152059875,16.848220705521328,medium,0,1,0
96,2024,1,41.04658415205987,51.1361285293804,-0.5552015720606409,4.833418452151055,4.1046584152059875,4.1046584152059875,16.848220705521328,medium,0,1,0
97,2019,0,56.51632630070272,49.55734041518279,0.3870150116779596,0.0,5.651632630070273,0.0,0.0,medium,0,0,0
97,2020,0,56.51632630070272,52.57334790374266,0.3870150116779596,0.0,5.651632630070273,0.0,0.0,medium,0,0,0
97,2021,0,56.51632630070272,49.10892859521237,0.3870150116779596,0.0,5.651632630070273,0.0,0.0,medium,0,0,0
97,2022,1,56.51632630070272,56.13468035229121,0.3870150116779596,5.607420240585176,5.651632630070273,5.651632630070273,31.940951385275028,medium,0,1,0
97,2023,1,56.51632630070272,57.894232413235635,0.3870150116779596,5.607420240585176,5.651632630070273,5.651632630070273,31.940951385275028,medium,0,1,0
97,2024,1,56.51632630070272,56.659959387619345,0.3870150116779596,5.607420240585176,5.651632630070273,5.651632630070273,31.940951385275028,medium,0,1,0
98,2019,0,79.84001821056498,51.111885156675825,0.3535860812797213,0.0,7.984001821056498,0.0,0.0,high,0,0,0
98,2020,0,79.84001821056498,52.22712625495887,0.3535860812797213,0.0,7.984001821056498,0.0,0.0,high,0,0,0
98,2021,0,79.84001821056498,48.67381502085879,0.3535860812797213,0.0,7.984001821056498,0.0,0.0,high,0,0,0
98,2022,1,79.84001821056498,59.56274525347653,0.3535860812797213,6.284828731343129,7.984001821056498,7.984001821056498,63.74428507863347,high,0,0,1
98,2023,1,79.84001821056498,60.378288502597776,0.3535860812797213,6.284828731343129,7.984001821056498,7.984001821056498,63.74428507863347,high,0,0,1
98,2024,1,79.84001821056498,60.039210280148055,0.3535860812797213,6.284828731343129,7.984001821056498,7.984001821056498,63.74428507863347,high,0,0,1
99,2019,0,85.51828073142228,51.631746933266,0.5951119189484976,0.0,8.551828073142229,0.0,0.0,high,0,0,0
99,2020,0,85.51828073142228,50.83966793235712,0.5951119189484976,0.0,8.551828073142229,0.0,0.0,high,0,0,0
99,2021,0,85.51828073142228,49.63334936620279,0.5951119189484976,0.0,8.551828073142229,0.0,0.0,high,0,0,0
99,2022,1,85.51828073142228,58.2843360358303,0.5951119189484976,6.391932449513693,8.551828073142229,8.551828073142229,73.13376339258352,high,0,0,1
99,2023,1,85.51828073142228,56.439946080848436,0.5951119189484976,6.391932449513693,8.551828073142229,8.551828073142229,73.13376339258352,high,0,0,1
99,2024,1,85.51828073142228,59.09161206568318,0.5951119189484976,6.391932449513693,8.551828073142229,8.551828073142229,73.13376339258352,high,0,0,1
100,2019,0,72.14961406928373,50.75079073842643,1.0810686705701582,0.0,7.2149614069283725,0.0,0.0,high,0,0,0
100,2020,0,72.14961406928373,52.90700165496265,1.0810686705701582,0.0,7.2149614069283725,0.0,0.0,high,0,0,0
100,2021,0,72.14961406928373,51.44904879943903,1.0810686705701582,0.0,7.2149614069283725,0.0,0.0,high,0,0,0
100,2022,1,72.14961406928373,59.80787220042099,1.0810686705701582,6.109086016792322,7.2149614069283725,7.2149614069283725,52.05566810346584,high,0,0,1
100,2023,1,72.14961406928373,58.164778339578845,1.0810686705701582,6.109086016792322,7.2149614069283725,7.2149614069283725,52.05566810346584,high,0,0,1
100,2024,1,72.14961406928373,60.33251584776755,1.0810686705701582,6.109086016792322,7.2149614069283725,7.2149614069283725,52.05566810346584,high,0,0,1
101,2019,0,62.74767318948715,51.17867847008581,-0.12456301491371272,0.0,6.274767318948715,0.0,0.0,medium,0,0,0
101,2020,0,62.74767318948715,47.335532961945844,-0.12456301491371272,0.0,6.274767318948715,0.0,0.0,medium,0,0,0
101,2021,0,62.74767318948715,46.2512753273701,-0.12456301491371272,0.0,6.274767318948715,0.0,0.0,medium,0,0,0
101,2022,1,62.74767318948715,55.16397663243094,-0.12456301491371272,5.834535772136853,6.274767318948715,6.274767318948715,39.37270490694685,medium,0,1,0
101,2023,1,62.74767318948715,52.79309505928491,-0.12456301491371272,5.834535772136853,6.274767318948715,6.274767318948715,39.37270490694685,medium,0,1,0
101,2024,1,62.74767318948715,55.42551054531476,-0.12456301491371272,5.834535772136853,6.274767318948715,6.274767318948715,39.37270490694685,medium,0,1,0
102,2019,0,84.60049300195939,54.777474091215296,1.1910365465616295,0.0,8.460049300195939,0.0,0.0,high,0,0,0
102,2020,0,84.60049300195939,56.10349050586822,1.1910365465616295,0.0,8.460049300195939,0.0,0.0,high,0,0,0
102,2021,0,84.60049300195939,55.52051238877034,1.1910365465616295,0.0,8.460049300195939,0.0,0.0,high,0,0,0
102,2022,1,84.60049300195939,62.85459600905417,1.1910365465616295,6.375776495126913,8.460049300195939,8.460049300195939,71.57243416174579,high,0,0,1
102,2023,1,84.60049300195939,63.808176839932266,1.1910365465616295,6.375776495126913,8.460049300195939,8.460049300195939,71.57243416174579,high,0,0,1
102,2024,1,84.60049300195939,62.50564622920084,1.1910365465616295,6.375776495126913,8.460049300195939,8.460049300195939,71.57243416174579,high,0,0,1
103,2019,0,57.42515112971228,50.226593284175074,0.24726726557144127,0.0,5.742515112971228,0.0,0.0,medium,0,0,0
103,2020,0,57.42515112971228,52.85780850726565,0.24726726557144127,0.0,5.742515112971228,0.0,0.0,medium,0,0,0
103,2021,0,57.42515112971228,49.78809741856499,0.24726726557144127,0.0,5.742515112971228,0.0,0.0,medium,0,0,0
103,2022,1,57.42515112971228,57.370085645652,0.24726726557144127,5.643115116895159,5.742515112971228,5.742515112971228,32.976479822702956,medium,0,1,0
103,2023,1,57.42515112971228,55.42464474648927,0.24726726557144127,5.643115116895159,5.742515112971228,5.742515112971228,32.976479822702956,medium,0,1,0
103,2024,1,57.42515112971228,57.176178439556665,0.24726726557144127,5.643115116895159,5.742515112971228,5.742515112971228,32.976479822702956,medium,0,1,0
104,2019,0,65.03924759479538,49.59929762467905,0.5999148095212649,0.0,6.503924759479538,0.0,0.0,medium,0,0,0
104,2020,0,65.03924759479538,49.67821190905837,0.5999148095212649,0.0,6.503924759479538,0.0,0.0,medium,0,0,0
104,2021,0,65.03924759479538,48.852052840062726,0.5999148095212649,0.0,6.503924759479538,0.0,0.0,medium,0,0,0
104,2022,1,65.03924759479538,57.863253828271276,0.5999148095212649,5.908398447515428,6.503924759479538,6.503924759479538,42.30103727697097,medium,0,1,0
104,2023,1,65.03924759479538,54.74726386903125,0.5999148095212649,5.908398447515428,6.503924759479538,6.503924759479538,42.30103727697097,medium,0,1,0
104,2024,1,65.03924759479538,57.23441757290216,0.5999148095212649,5.908398447515428,6.503924759479538,6.503924759479538,42.30103727697097,medium,0,1,0
105,2019,0,86.41353926787747,55.0048288636328,1.382238434770409,0.0,8.641353926787747,0.0,0.0,high,0,0,0
105,2020,0,86.41353926787747,55.63731552664818,1.382238434770409,0.0,8.641353926787747,0.0,0.0,high,0,0,0
105,2021,0,86.41353926787747,53.959608393315584,1.382238434770409,0.0,8.641353926787747,0.0,0.0,high,0,0,0
105,2022,1,86.41353926787747,64.10521150800172,1.382238434770409,6.407288860426489,8.641353926787747,8.641353926787747,74.67299768801003,high,0,0,1
105,2023,1,86.41353926787747,63.471020607420904,1.382238434770409,6.407288860426489,8.641353926787747,8.641353926787747,74.67299768801003,high,0,0,1
105,2024,1,86.41353926787747,62.872319874533105,1.382238434770409,6.407288860426489,8.641353926787747,8.641353926787747,74.67299768801003,high,0,0,1
106,2019,0,0.0,41.938547644852086,-0.9012387289012418,0.0,0.0,0.0,0.0,control,0,0,0
106,2020,0,0.0,42.96528565515017,-0.9012387289012418,0.0,0.0,0.0,0.0,control,0,0,0
106,2021,0,0.0,39.945032103991274,-0.9012387289012418,0.0,0.0,0.0,0.0,control,0,0,0
106,2022,1,0.0,43.345102127309666,-0.9012387289012418,0.0,0.0,0.0,0.0,control,0,0,0
106,2023,1,0.0,41.75020183173309,-0.9012387289012418,0.0,0.0,0.0,0.0,control,0,0,0
106,2024,1,0.0,43.71715272773136,-0.9012387289012418,0.0,0.0,0.0,0.0,control,0,0,0
107,2019,0,0.0,46.85428644479565,-0.8394325120526883,0.0,0.0,0.0,0.0,control,0,0,0
107,2020,0,0.0,45.862070183913374,-0.8394325120526883,0.0,0.0,0.0,0.0,control,0,0,0
107,2021,0,0.0,45.59866794674463,-0.8394325120526883,0.0,0.0,0.0,0.0,control,0,0,0
107,2022,1,0.0,48.87581138699492,-0.8394325120526883,0.0,0.0,0.0,0.0,control,0,0,0
107,2023,1,0.0,46.78339961738225,-0.8394325120526883,0.0,0.0,0.0,0.0,control,0,0,0
107,2024,1,0.0,46.843903563962016,-0.8394325120526883,0.0,0.0,0.0,0.0,control,0,0,0
108,2019,0,50.28989875034783,50.25053645101299,-0.047058445092655755,0.0,5.0289898750347835,0.0,0.0,medium,0,0,0
108,2020,0,50.28989875034783,51.03971028106128,-0.047058445092655755,0.0,5.0289898750347835,0.0,0.0,medium,0,0,0
108,2021,0,50.28989875034783,48.18087637185316,-0.047058445092655755,0.0,5.0289898750347835,0.0,0.0,medium,0,0,0
108,2022,1,50.28989875034783,57.560624926321694,-0.047058445092655755,5.336280266135313,5.0289898750347835,5.0289898750347835,25.290739163202367,medium,0,1,0
108,2023,1,50.28989875034783,60.21495738338111,-0.047058445092655755,5.336280266135313,5.0289898750347835,5.0289898750347835,25.290739163202367,medium,0,1,0
108,2024,1,50.28989875034783,58.0474224428414,-0.047058445092655755,5.336280266135313,5.0289898750347835,5.0289898750347835,25.290739163202367,medium,0,1,0
109,2019,0,62.191510262817374,54.715583299838535,0.8884709763435633,0.0,6.219151026281738,0.0,0.0,medium,0,0,0
109,2020,0,62.191510262817374,54.02415215702655,0.8884709763435633,0.0,6.219151026281738,0.0,0.0,medium,0,0,0
109,2021,0,62.191510262817374,53.45935371253942,0.8884709763435633,0.0,6.219151026281738,0.0,0.0,medium,0,0,0
109,2022,1,62.191510262817374,61.2265399492603,0.8884709763435633,5.815868190529409,6.219151026281738,6.219151026281738,38.67783948770119,medium,0,1,0
109,2023,1,62.191510262817374,59.69055560507718,0.8884709763435633,5.815868190529409,6.219151026281738,6.219151026281738,38.67783948770119,medium,0,1,0
109,2024,1,62.191510262817374,60.5400191097015,0.8884709763435633,5.815868190529409,6.219151026281738,6.219151026281738,38.67783948770119,medium,0,1,0
