student_id,baseline_score,motivation_score,digital_access,treatment,outcome_y0,outcome_y1,observed_exam_score
589,74.93082705484258,-0.8602203707179189,0,1,81.03373654729636,85.34556025072202,85.34556025072202
590,59.41515366349049,-0.011375587314086395,1,1,75.37463956175068,80.36553909189942,80.36553909189942
591,58.147409689751065,0.17687110253792804,1,1,54.003975308236875,59.14547219026721,59.14547219026721
592,74.16753261416979,0.7228707392960597,1,1,86.00275005300443,91.58104664444129,91.58104664444129
593,54.467728351568354,1.5770309020885072,1,1,61.618395339017525,67.88002006068834,67.88002006068834
594,83.09182369088816,1.4026960190592523,1,0,84.81462571693625,90.93678253218366,84.81462571693625
595,62.38479723557508,-1.2209021106677267,1,0,53.528003816457804,57.55128212792362,53.528003816457804
596,69.8235097709381,0.7185852212166329,0,0,58.76307573212499,64.3379439090983,58.76307573212499
597,50.28891946235245,-0.12239838281656958,0,0,55.748693287732756,60.6507745814795,55.748693287732756
598,47.07743409782797,0.9586034859619905,1,1,70.0082912000034,75.77517398877299,75.77517398877299
599,57.25321478784643,0.4725064552062128,0,1,56.42213826458149,61.80014342874646,61.80014342874646
600,59.76149915929067,-2.042636970810711,0,0,67.05093520216259,70.41682562551402,67.05093520216259
